,StationName,ObservationDate,UTCDate,value,unit,field_key,fieldID,annotationID,transcriptionID,pageID
225,Fort Peel River,1863-11-03 21:00:00,1863-11-03 21:00:00,1,Sm,wind_force_9pm,110,232071,2081,2010
226,Fort Peel River,1863-11-04 21:00:00,1863-11-04 21:00:00,1,Sm,wind_force_9pm,110,232070,2081,2010
227,Fort Peel River,1863-11-05 21:00:00,1863-11-05 21:00:00,1,Sm,wind_force_9pm,110,232069,2081,2010
228,Fort Peel River,1863-11-06 21:00:00,1863-11-06 21:00:00,1,Sm,wind_force_9pm,110,232068,2081,2010
229,Fort Peel River,1863-11-07 21:00:00,1863-11-07 21:00:00,1,Sm,wind_force_9pm,110,232067,2081,2010
230,Fort Peel River,1863-11-08 21:00:00,1863-11-08 21:00:00,2,Sm,wind_force_9pm,110,232066,2081,2010
231,Fort Peel River,1863-11-09 21:00:00,1863-11-09 21:00:00,1,Sm,wind_force_9pm,110,232065,2081,2010
232,Fort Peel River,1863-11-10 21:00:00,1863-11-10 21:00:00,1,Sm,wind_force_9pm,110,232064,2081,2010
233,Fort Peel River,1863-11-11 21:00:00,1863-11-11 21:00:00,1,Sm,wind_force_9pm,110,232063,2081,2010
234,Fort Peel River,1863-11-12 21:00:00,1863-11-12 21:00:00,1,Sm,wind_force_9pm,110,232062,2081,2010
235,Fort Peel River,1863-11-13 21:00:00,1863-11-13 21:00:00,1,Sm,wind_force_9pm,110,232061,2081,2010
236,Fort Peel River,1863-11-14 21:00:00,1863-11-14 21:00:00,0,Sm,wind_force_9pm,110,232060,2081,2010
237,Fort Peel River,1863-11-15 21:00:00,1863-11-15 21:00:00,1,Sm,wind_force_9pm,110,232059,2081,2010
238,Fort Peel River,1863-11-16 21:00:00,1863-11-16 21:00:00,1,Sm,wind_force_9pm,110,232058,2081,2010
239,Fort Peel River,1863-11-17 21:00:00,1863-11-17 21:00:00,1,Sm,wind_force_9pm,110,232051,2081,2010
240,Fort Peel River,1863-11-18 21:00:00,1863-11-18 21:00:00,1,Sm,wind_force_9pm,110,232049,2081,2010
241,Fort Peel River,1863-11-19 21:00:00,1863-11-19 21:00:00,1,Sm,wind_force_9pm,110,232047,2081,2010
242,Fort Peel River,1863-11-20 21:00:00,1863-11-20 21:00:00,2,Sm,wind_force_9pm,110,232044,2081,2010
243,Fort Peel River,1863-11-21 21:00:00,1863-11-21 21:00:00,2,Sm,wind_force_9pm,110,232041,2081,2010
244,Fort Peel River,1863-11-22 21:00:00,1863-11-22 21:00:00,1,Sm,wind_force_9pm,110,232040,2081,2010
245,Fort Peel River,1863-11-23 21:00:00,1863-11-23 21:00:00,1,Sm,wind_force_9pm,110,232039,2081,2010
246,Fort Peel River,1863-11-24 21:00:00,1863-11-24 21:00:00,2,Sm,wind_force_9pm,110,232037,2081,2010
247,Fort Peel River,1863-11-25 21:00:00,1863-11-25 21:00:00,1,Sm,wind_force_9pm,110,232036,2081,2010
248,Fort Peel River,1863-11-26 21:00:00,1863-11-26 21:00:00,1,Sm,wind_force_9pm,110,232033,2081,2010
249,Fort Peel River,1863-11-27 21:00:00,1863-11-27 21:00:00,1,Sm,wind_force_9pm,110,232030,2081,2010
250,Fort Peel River,1863-11-28 21:00:00,1863-11-28 21:00:00,2,Sm,wind_force_9pm,110,232028,2081,2010
251,Fort Peel River,1863-11-29 21:00:00,1863-11-29 21:00:00,1,Sm,wind_force_9pm,110,232026,2081,2010
252,Fort Peel River,1863-11-30 21:00:00,1863-11-30 21:00:00,1,Sm,wind_force_9pm,110,232002,2081,2010
253,Fort Peel River,1864-01-01 21:00:00,1864-01-01 21:00:00,2,Sm,wind_force_9pm,110,232242,2088,2014
254,Fort Peel River,1864-01-02 21:00:00,1864-01-02 21:00:00,1,Sm,wind_force_9pm,110,232243,2088,2014
255,Fort Peel River,1864-01-03 21:00:00,1864-01-03 21:00:00,1,Sm,wind_force_9pm,110,232244,2088,2014
256,Fort Peel River,1864-01-04 21:00:00,1864-01-04 21:00:00,1,Sm,wind_force_9pm,110,232245,2088,2014
257,Fort Peel River,1864-01-05 21:00:00,1864-01-05 21:00:00,2,Sm,wind_force_9pm,110,232246,2088,2014
258,Fort Peel River,1864-01-06 21:00:00,1864-01-06 21:00:00,1,Sm,wind_force_9pm,110,232247,2088,2014
259,Fort Peel River,1864-01-07 21:00:00,1864-01-07 21:00:00,1,Sm,wind_force_9pm,110,232248,2088,2014
260,Fort Peel River,1864-01-08 21:00:00,1864-01-08 21:00:00,1,Sm,wind_force_9pm,110,232249,2088,2014
261,Fort Peel River,1864-01-09 21:00:00,1864-01-09 21:00:00,2,Sm,wind_force_9pm,110,232250,2088,2014
262,Fort Peel River,1864-01-10 21:00:00,1864-01-10 21:00:00,2,Sm,wind_force_9pm,110,232251,2088,2014
263,Fort Peel River,1864-01-11 21:00:00,1864-01-11 21:00:00,1,Sm,wind_force_9pm,110,232252,2088,2014
264,Fort Peel River,1864-01-12 21:00:00,1864-01-12 21:00:00,1,Sm,wind_force_9pm,110,232253,2088,2014
265,Fort Peel River,1864-01-13 21:00:00,1864-01-13 21:00:00,1,Sm,wind_force_9pm,110,232254,2088,2014
266,Fort Peel River,1864-01-14 21:00:00,1864-01-14 21:00:00,1,Sm,wind_force_9pm,110,232255,2088,2014
267,Fort Peel River,1864-01-15 21:00:00,1864-01-15 21:00:00,1,Sm,wind_force_9pm,110,232256,2088,2014
268,Fort Peel River,1864-01-16 21:00:00,1864-01-16 21:00:00,1,Sm,wind_force_9pm,110,232257,2088,2014
269,Fort Peel River,1864-01-17 21:00:00,1864-01-17 21:00:00,1,Sm,wind_force_9pm,110,232258,2088,2014
270,Fort Peel River,1864-01-18 21:00:00,1864-01-18 21:00:00,2,Sm,wind_force_9pm,110,232259,2088,2014
271,Fort Peel River,1864-01-19 21:00:00,1864-01-19 21:00:00,2,Sm,wind_force_9pm,110,232260,2088,2014
272,Fort Peel River,1864-01-20 21:00:00,1864-01-20 21:00:00,1,Sm,wind_force_9pm,110,232261,2088,2014
273,Fort Peel River,1864-01-21 21:00:00,1864-01-21 21:00:00,1,Sm,wind_force_9pm,110,232262,2088,2014
274,Fort Peel River,1864-01-22 21:00:00,1864-01-22 21:00:00,1,Sm,wind_force_9pm,110,232263,2088,2014
275,Fort Peel River,1864-01-23 21:00:00,1864-01-23 21:00:00,1,Sm,wind_force_9pm,110,232264,2088,2014
276,Fort Peel River,1864-01-24 21:00:00,1864-01-24 21:00:00,1,Sm,wind_force_9pm,110,232265,2088,2014
277,Fort Peel River,1864-01-25 21:00:00,1864-01-25 21:00:00,2,Sm,wind_force_9pm,110,232266,2088,2014
278,Fort Peel River,1864-01-26 21:00:00,1864-01-26 21:00:00,2,Sm,wind_force_9pm,110,232267,2088,2014
279,Fort Peel River,1864-01-27 21:00:00,1864-01-27 21:00:00,0,Sm,wind_force_9pm,110,232268,2088,2014
280,Fort Peel River,1864-01-28 21:00:00,1864-01-28 21:00:00,1,Sm,wind_force_9pm,110,232269,2088,2014
281,Fort Peel River,1864-01-29 21:00:00,1864-01-29 21:00:00,2,Sm,wind_force_9pm,110,232270,2088,2014
282,Fort Peel River,1864-01-30 21:00:00,1864-01-30 21:00:00,1,Sm,wind_force_9pm,110,232271,2088,2014
283,Fort Peel River,1864-01-31 21:00:00,1864-01-31 21:00:00,2,Sm,wind_force_9pm,110,232272,2088,2014
284,Fort Peel River,1864-02-01 21:00:00,1864-02-01 21:00:00,2,Sm,wind_force_9pm,110,231564,2079,2012
285,Fort Peel River,1864-02-02 21:00:00,1864-02-02 21:00:00,1,Sm,wind_force_9pm,110,231567,2079,2012
286,Fort Peel River,1864-02-03 21:00:00,1864-02-03 21:00:00,2,Sm,wind_force_9pm,110,231570,2079,2012
287,Fort Peel River,1864-02-04 21:00:00,1864-02-04 21:00:00,2,Sm,wind_force_9pm,110,231573,2079,2012
288,Fort Peel River,1864-02-05 21:00:00,1864-02-05 21:00:00,1,Sm,wind_force_9pm,110,231579,2079,2012
289,Fort Peel River,1864-02-06 21:00:00,1864-02-06 21:00:00,2,Sm,wind_force_9pm,110,231583,2079,2012
290,Fort Peel River,1864-02-07 21:00:00,1864-02-07 21:00:00,2,Sm,wind_force_9pm,110,231597,2079,2012
291,Fort Peel River,1864-02-08 21:00:00,1864-02-08 21:00:00,1,Sm,wind_force_9pm,110,231598,2079,2012
292,Fort Peel River,1864-02-09 21:00:00,1864-02-09 21:00:00,2,Sm,wind_force_9pm,110,231599,2079,2012
293,Fort Peel River,1864-02-10 21:00:00,1864-02-10 21:00:00,3,Sm,wind_force_9pm,110,231600,2079,2012
294,Fort Peel River,1864-02-11 21:00:00,1864-02-11 21:00:00,3,Sm,wind_force_9pm,110,231601,2079,2012
295,Fort Peel River,1864-02-12 21:00:00,1864-02-12 21:00:00,0,Sm,wind_force_9pm,110,231602,2079,2012
296,Fort Peel River,1864-02-13 21:00:00,1864-02-13 21:00:00,2,Sm,wind_force_9pm,110,231603,2079,2012
297,Fort Peel River,1864-02-14 21:00:00,1864-02-14 21:00:00,1,Sm,wind_force_9pm,110,231604,2079,2012
298,Fort Peel River,1864-02-15 21:00:00,1864-02-15 21:00:00,1,Sm,wind_force_9pm,110,231611,2079,2012
299,Fort Peel River,1864-02-16 21:00:00,1864-02-16 21:00:00,2,Sm,wind_force_9pm,110,231613,2079,2012
300,Fort Peel River,1864-02-17 21:00:00,1864-02-17 21:00:00,1,Sm,wind_force_9pm,110,231618,2079,2012
301,Fort Peel River,1864-02-18 21:00:00,1864-02-18 21:00:00,1,Sm,wind_force_9pm,110,231620,2079,2012
302,Fort Peel River,1864-02-19 21:00:00,1864-02-19 21:00:00,1,Sm,wind_force_9pm,110,231624,2079,2012
303,Fort Peel River,1864-02-20 21:00:00,1864-02-20 21:00:00,2,Sm,wind_force_9pm,110,231625,2079,2012
304,Fort Peel River,1864-02-21 21:00:00,1864-02-21 21:00:00,1,Sm,wind_force_9pm,110,231626,2079,2012
305,Fort Peel River,1864-02-22 21:00:00,1864-02-22 21:00:00,2,Sm,wind_force_9pm,110,231627,2079,2012
306,Fort Peel River,1864-02-23 21:00:00,1864-02-23 21:00:00,3,Sm,wind_force_9pm,110,231628,2079,2012
307,Fort Peel River,1864-02-24 21:00:00,1864-02-24 21:00:00,1,Sm,wind_force_9pm,110,231629,2079,2012
308,Fort Peel River,1864-02-25 21:00:00,1864-02-25 21:00:00,2,Sm,wind_force_9pm,110,231630,2079,2012
309,Fort Peel River,1864-02-26 21:00:00,1864-02-26 21:00:00,2,Sm,wind_force_9pm,110,231631,2079,2012
310,Fort Peel River,1864-02-27 21:00:00,1864-02-27 21:00:00,1,Sm,wind_force_9pm,110,231637,2079,2012
311,Fort Peel River,1864-02-28 21:00:00,1864-02-28 21:00:00,1,Sm,wind_force_9pm,110,231640,2079,2012
312,Fort Peel River,1864-02-29 21:00:00,1864-02-29 21:00:00,1,Sm,wind_force_9pm,110,231643,2079,2012
313,Fort Peel River,1864-03-01 21:00:00,1864-03-01 21:00:00,1,Sm,wind_force_9pm,110,232431,2089,2017
314,Fort Peel River,1864-03-02 21:00:00,1864-03-02 21:00:00,1,Sm,wind_force_9pm,110,232430,2089,2017
315,Fort Peel River,1864-03-03 21:00:00,1864-03-03 21:00:00,1,Sm,wind_force_9pm,110,232429,2089,2017
316,Fort Peel River,1864-03-04 21:00:00,1864-03-04 21:00:00,3,Sm,wind_force_9pm,110,232428,2089,2017
317,Fort Peel River,1864-03-05 21:00:00,1864-03-05 21:00:00,2,Sm,wind_force_9pm,110,232427,2089,2017
318,Fort Peel River,1864-03-06 21:00:00,1864-03-06 21:00:00,1,Sm,wind_force_9pm,110,232426,2089,2017
319,Fort Peel River,1864-03-07 21:00:00,1864-03-07 21:00:00,1,Sm,wind_force_9pm,110,232425,2089,2017
320,Fort Peel River,1864-03-08 21:00:00,1864-03-08 21:00:00,2,Sm,wind_force_9pm,110,232424,2089,2017
321,Fort Peel River,1864-03-09 21:00:00,1864-03-09 21:00:00,3,Sm,wind_force_9pm,110,232423,2089,2017
322,Fort Peel River,1864-03-10 21:00:00,1864-03-10 21:00:00,1,Sm,wind_force_9pm,110,232422,2089,2017
323,Fort Peel River,1864-03-11 21:00:00,1864-03-11 21:00:00,2,Sm,wind_force_9pm,110,232421,2089,2017
324,Fort Peel River,1864-03-12 21:00:00,1864-03-12 21:00:00,1,Sm,wind_force_9pm,110,232420,2089,2017
325,Fort Peel River,1864-03-13 21:00:00,1864-03-13 21:00:00,2,Sm,wind_force_9pm,110,232419,2089,2017
326,Fort Peel River,1864-03-14 21:00:00,1864-03-14 21:00:00,1,Sm,wind_force_9pm,110,232418,2089,2017
327,Fort Peel River,1864-03-15 21:00:00,1864-03-15 21:00:00,1,Sm,wind_force_9pm,110,232417,2089,2017
328,Fort Peel River,1864-03-16 21:00:00,1864-03-16 21:00:00,1,Sm,wind_force_9pm,110,232416,2089,2017
329,Fort Peel River,1864-03-17 21:00:00,1864-03-17 21:00:00,1,Sm,wind_force_9pm,110,232415,2089,2017
330,Fort Peel River,1864-03-18 21:00:00,1864-03-18 21:00:00,2,Sm,wind_force_9pm,110,232414,2089,2017
331,Fort Peel River,1864-03-19 21:00:00,1864-03-19 21:00:00,2,Sm,wind_force_9pm,110,232413,2089,2017
332,Fort Peel River,1864-03-20 21:00:00,1864-03-20 21:00:00,1,Sm,wind_force_9pm,110,232412,2089,2017
333,Fort Peel River,1864-03-21 21:00:00,1864-03-21 21:00:00,2,Sm,wind_force_9pm,110,232411,2089,2017
334,Fort Peel River,1864-03-22 21:00:00,1864-03-22 21:00:00,1,Sm,wind_force_9pm,110,232410,2089,2017
335,Fort Peel River,1864-03-23 21:00:00,1864-03-23 21:00:00,1,Sm,wind_force_9pm,110,232409,2089,2017
336,Fort Peel River,1864-03-24 21:00:00,1864-03-24 21:00:00,1,Sm,wind_force_9pm,110,232408,2089,2017
337,Fort Peel River,1864-03-25 21:00:00,1864-03-25 21:00:00,1,Sm,wind_force_9pm,110,232407,2089,2017
338,Fort Peel River,1864-03-26 21:00:00,1864-03-26 21:00:00,1,Sm,wind_force_9pm,110,232406,2089,2017
339,Fort Peel River,1864-03-27 21:00:00,1864-03-27 21:00:00,1,Sm,wind_force_9pm,110,232405,2089,2017
340,Fort Peel River,1864-03-28 21:00:00,1864-03-28 21:00:00,1,Sm,wind_force_9pm,110,232404,2089,2017
341,Fort Peel River,1864-03-29 21:00:00,1864-03-29 21:00:00,1,Sm,wind_force_9pm,110,232403,2089,2017
342,Fort Peel River,1864-03-30 21:00:00,1864-03-30 21:00:00,1,Sm,wind_force_9pm,110,232402,2089,2017
343,Fort Peel River,1864-03-31 21:00:00,1864-03-31 21:00:00,1,Sm,wind_force_9pm,110,232401,2089,2017
344,Fort Peel River,1864-04-01 21:00:00,1864-04-01 21:00:00,2,Sm,wind_force_9pm,110,232653,2092,2016
345,Fort Peel River,1864-04-02 21:00:00,1864-04-02 21:00:00,2,Sm,wind_force_9pm,110,232652,2092,2016
346,Fort Peel River,1864-04-03 21:00:00,1864-04-03 21:00:00,0,Sm,wind_force_9pm,110,232651,2092,2016
347,Fort Peel River,1864-04-04 21:00:00,1864-04-04 21:00:00,2,Sm,wind_force_9pm,110,232650,2092,2016
348,Fort Peel River,1864-04-05 21:00:00,1864-04-05 21:00:00,1,Sm,wind_force_9pm,110,232649,2092,2016
349,Fort Peel River,1864-04-06 21:00:00,1864-04-06 21:00:00,2,Sm,wind_force_9pm,110,232648,2092,2016
350,Fort Peel River,1864-04-07 21:00:00,1864-04-07 21:00:00,1,Sm,wind_force_9pm,110,232647,2092,2016
351,Fort Peel River,1864-04-08 21:00:00,1864-04-08 21:00:00,2,Sm,wind_force_9pm,110,232646,2092,2016
352,Fort Peel River,1864-04-09 21:00:00,1864-04-09 21:00:00,1,Sm,wind_force_9pm,110,232645,2092,2016
353,Fort Peel River,1864-04-10 21:00:00,1864-04-10 21:00:00,1,Sm,wind_force_9pm,110,232644,2092,2016
354,Fort Peel River,1864-04-11 21:00:00,1864-04-11 21:00:00,1,Sm,wind_force_9pm,110,232643,2092,2016
355,Fort Peel River,1864-04-12 21:00:00,1864-04-12 21:00:00,1,Sm,wind_force_9pm,110,232642,2092,2016
356,Fort Peel River,1864-04-13 21:00:00,1864-04-13 21:00:00,2,Sm,wind_force_9pm,110,232641,2092,2016
357,Fort Peel River,1864-04-14 21:00:00,1864-04-14 21:00:00,4,Sm,wind_force_9pm,110,232640,2092,2016
358,Fort Peel River,1864-04-15 21:00:00,1864-04-15 21:00:00,1,Sm,wind_force_9pm,110,232639,2092,2016
359,Fort Peel River,1864-04-16 21:00:00,1864-04-16 21:00:00,2,Sm,wind_force_9pm,110,232638,2092,2016
360,Fort Peel River,1864-04-17 21:00:00,1864-04-17 21:00:00,1,Sm,wind_force_9pm,110,232637,2092,2016
361,Fort Peel River,1864-04-18 21:00:00,1864-04-18 21:00:00,1,Sm,wind_force_9pm,110,232636,2092,2016
362,Fort Peel River,1864-04-19 21:00:00,1864-04-19 21:00:00,3,Sm,wind_force_9pm,110,232635,2092,2016
363,Fort Peel River,1864-04-20 21:00:00,1864-04-20 21:00:00,1,Sm,wind_force_9pm,110,232634,2092,2016
364,Fort Peel River,1864-04-21 21:00:00,1864-04-21 21:00:00,2,Sm,wind_force_9pm,110,232633,2092,2016
365,Fort Peel River,1864-04-22 21:00:00,1864-04-22 21:00:00,3,Sm,wind_force_9pm,110,232632,2092,2016
366,Fort Peel River,1864-04-23 21:00:00,1864-04-23 21:00:00,1,Sm,wind_force_9pm,110,232631,2092,2016
367,Fort Peel River,1864-04-24 21:00:00,1864-04-24 21:00:00,2,Sm,wind_force_9pm,110,232630,2092,2016
368,Fort Peel River,1864-04-25 21:00:00,1864-04-25 21:00:00,1,Sm,wind_force_9pm,110,232629,2092,2016
369,Fort Peel River,1864-04-26 21:00:00,1864-04-26 21:00:00,2,Sm,wind_force_9pm,110,232628,2092,2016
370,Fort Peel River,1864-04-27 21:00:00,1864-04-27 21:00:00,1,Sm,wind_force_9pm,110,232627,2092,2016
371,Fort Peel River,1864-04-28 21:00:00,1864-04-28 21:00:00,3,Sm,wind_force_9pm,110,232626,2092,2016
372,Fort Peel River,1864-04-29 21:00:00,1864-04-29 21:00:00,1,Sm,wind_force_9pm,110,232625,2092,2016
373,Fort Peel River,1864-04-30 21:00:00,1864-04-30 21:00:00,1,Sm,wind_force_9pm,110,232624,2092,2016
374,Fort Peel River,1864-05-01 21:00:00,1864-05-01 21:00:00,1,Sm,wind_force_9pm,110,232815,2093,2020
375,Fort Peel River,1864-05-02 21:00:00,1864-05-02 21:00:00,1,Sm,wind_force_9pm,110,232814,2093,2020
376,Fort Peel River,1864-05-03 21:00:00,1864-05-03 21:00:00,1,Sm,wind_force_9pm,110,232813,2093,2020
377,Fort Peel River,1864-05-04 21:00:00,1864-05-04 21:00:00,4,Sm,wind_force_9pm,110,232812,2093,2020
378,Fort Peel River,1864-05-05 21:00:00,1864-05-05 21:00:00,1,Sm,wind_force_9pm,110,232811,2093,2020
379,Fort Peel River,1864-05-06 21:00:00,1864-05-06 21:00:00,1,Sm,wind_force_9pm,110,232810,2093,2020
380,Fort Peel River,1864-05-07 21:00:00,1864-05-07 21:00:00,1,Sm,wind_force_9pm,110,232809,2093,2020
381,Fort Peel River,1864-05-08 21:00:00,1864-05-08 21:00:00,2,Sm,wind_force_9pm,110,232808,2093,2020
382,Fort Peel River,1864-05-09 21:00:00,1864-05-09 21:00:00,1,Sm,wind_force_9pm,110,232807,2093,2020
383,Fort Peel River,1864-05-10 21:00:00,1864-05-10 21:00:00,2,Sm,wind_force_9pm,110,232806,2093,2020
384,Fort Peel River,1864-05-11 21:00:00,1864-05-11 21:00:00,2,Sm,wind_force_9pm,110,232805,2093,2020
385,Fort Peel River,1864-05-12 21:00:00,1864-05-12 21:00:00,2,Sm,wind_force_9pm,110,232804,2093,2020
386,Fort Peel River,1864-05-13 21:00:00,1864-05-13 21:00:00,1,Sm,wind_force_9pm,110,232803,2093,2020
387,Fort Peel River,1864-05-14 21:00:00,1864-05-14 21:00:00,1,Sm,wind_force_9pm,110,232802,2093,2020
388,Fort Peel River,1864-05-15 21:00:00,1864-05-15 21:00:00,1,Sm,wind_force_9pm,110,232801,2093,2020
389,Fort Peel River,1864-05-16 21:00:00,1864-05-16 21:00:00,1,Sm,wind_force_9pm,110,232800,2093,2020
390,Fort Peel River,1864-05-17 21:00:00,1864-05-17 21:00:00,1,Sm,wind_force_9pm,110,232799,2093,2020
391,Fort Peel River,1864-05-18 21:00:00,1864-05-18 21:00:00,1,Sm,wind_force_9pm,110,232798,2093,2020
392,Fort Peel River,1864-05-19 21:00:00,1864-05-19 21:00:00,1,Sm,wind_force_9pm,110,232797,2093,2020
393,Fort Peel River,1864-05-20 21:00:00,1864-05-20 21:00:00,2,Sm,wind_force_9pm,110,232796,2093,2020
394,Fort Peel River,1864-05-21 21:00:00,1864-05-21 21:00:00,1,Sm,wind_force_9pm,110,232795,2093,2020
395,Fort Peel River,1864-05-22 21:00:00,1864-05-22 21:00:00,1,Sm,wind_force_9pm,110,232794,2093,2020
396,Fort Peel River,1864-05-23 21:00:00,1864-05-23 21:00:00,1,Sm,wind_force_9pm,110,232793,2093,2020
397,Fort Peel River,1864-05-24 21:00:00,1864-05-24 21:00:00,2,Sm,wind_force_9pm,110,232792,2093,2020
398,Fort Peel River,1864-05-25 21:00:00,1864-05-25 21:00:00,2,Sm,wind_force_9pm,110,232791,2093,2020
399,Fort Peel River,1864-05-26 21:00:00,1864-05-26 21:00:00,1,Sm,wind_force_9pm,110,232790,2093,2020
400,Fort Peel River,1864-05-27 21:00:00,1864-05-27 21:00:00,1,Sm,wind_force_9pm,110,232789,2093,2020
401,Fort Peel River,1864-05-28 21:00:00,1864-05-28 21:00:00,1,Sm,wind_force_9pm,110,232788,2093,2020
402,Fort Peel River,1864-05-29 21:00:00,1864-05-29 21:00:00,1,Sm,wind_force_9pm,110,232787,2093,2020
403,Fort Peel River,1864-05-30 21:00:00,1864-05-30 21:00:00,2,Sm,wind_force_9pm,110,232786,2093,2020
404,Fort Peel River,1864-05-31 21:00:00,1864-05-31 21:00:00,1,Sm,wind_force_9pm,110,232785,2093,2020
405,Fort Peel River,1864-06-01 21:00:00,1864-06-01 21:00:00,3,Sm,wind_force_9pm,110,232942,2094,2021
406,Fort Peel River,1864-06-02 21:00:00,1864-06-02 21:00:00,2,Sm,wind_force_9pm,110,232941,2094,2021
407,Fort Peel River,1864-06-03 21:00:00,1864-06-03 21:00:00,1,Sm,wind_force_9pm,110,232940,2094,2021
408,Fort Peel River,1864-06-04 21:00:00,1864-06-04 21:00:00,3,Sm,wind_force_9pm,110,232939,2094,2021
409,Fort Peel River,1864-06-05 21:00:00,1864-06-05 21:00:00,3,Sm,wind_force_9pm,110,232938,2094,2021
410,Fort Peel River,1864-06-06 21:00:00,1864-06-06 21:00:00,3,Sm,wind_force_9pm,110,232937,2094,2021
411,Fort Peel River,1864-06-07 21:00:00,1864-06-07 21:00:00,3,Sm,wind_force_9pm,110,232936,2094,2021
412,Fort Peel River,1864-06-08 21:00:00,1864-06-08 21:00:00,1,Sm,wind_force_9pm,110,232935,2094,2021
413,Fort Peel River,1864-06-09 21:00:00,1864-06-09 21:00:00,1,Sm,wind_force_9pm,110,232934,2094,2021
414,Fort Peel River,1864-06-10 21:00:00,1864-06-10 21:00:00,2,Sm,wind_force_9pm,110,232933,2094,2021
415,Fort Peel River,1864-06-11 21:00:00,1864-06-11 21:00:00,1,Sm,wind_force_9pm,110,232932,2094,2021
416,Fort Peel River,1864-06-12 21:00:00,1864-06-12 21:00:00,0,Sm,wind_force_9pm,110,232931,2094,2021
417,Fort Peel River,1864-06-13 21:00:00,1864-06-13 21:00:00,3,Sm,wind_force_9pm,110,232930,2094,2021
418,Fort Peel River,1864-06-14 21:00:00,1864-06-14 21:00:00,1,Sm,wind_force_9pm,110,232929,2094,2021
419,Fort Peel River,1864-06-15 21:00:00,1864-06-15 21:00:00,1,Sm,wind_force_9pm,110,232928,2094,2021
420,Fort Peel River,1864-06-16 21:00:00,1864-06-16 21:00:00,1,Sm,wind_force_9pm,110,232927,2094,2021
421,Fort Peel River,1864-06-17 21:00:00,1864-06-17 21:00:00,1,Sm,wind_force_9pm,110,232926,2094,2021
422,Fort Peel River,1864-06-18 21:00:00,1864-06-18 21:00:00,2,Sm,wind_force_9pm,110,232925,2094,2021
423,Fort Peel River,1864-06-19 21:00:00,1864-06-19 21:00:00,1,Sm,wind_force_9pm,110,232924,2094,2021
424,Fort Peel River,1864-06-27 21:00:00,1864-06-27 21:00:00,1,Sm,wind_force_9pm,110,232923,2094,2021
425,Fort Peel River,1864-06-28 21:00:00,1864-06-28 21:00:00,2,Sm,wind_force_9pm,110,232922,2094,2021
426,Fort Peel River,1864-06-29 21:00:00,1864-06-29 21:00:00,4,Sm,wind_force_9pm,110,232921,2094,2021
427,Fort Peel River,1864-06-30 21:00:00,1864-06-30 21:00:00,2,Sm,wind_force_9pm,110,232920,2094,2021
428,Fort Peel River,1864-07-01 21:00:00,1864-07-01 21:00:00,0,Sm,wind_force_9pm,110,233144,2084,2024
429,Fort Peel River,1864-07-02 21:00:00,1864-07-02 21:00:00,2,Sm,wind_force_9pm,110,233145,2084,2024
430,Fort Peel River,1864-07-03 21:00:00,1864-07-03 21:00:00,3,Sm,wind_force_9pm,110,233146,2084,2024
431,Fort Peel River,1864-07-04 21:00:00,1864-07-04 21:00:00,3,Sm,wind_force_9pm,110,233147,2084,2024
432,Fort Peel River,1864-07-05 21:00:00,1864-07-05 21:00:00,1,Sm,wind_force_9pm,110,233148,2084,2024
433,Fort Peel River,1864-07-06 21:00:00,1864-07-06 21:00:00,2,Sm,wind_force_9pm,110,233149,2084,2024
434,Fort Peel River,1864-07-07 21:00:00,1864-07-07 21:00:00,1,Sm,wind_force_9pm,110,233151,2084,2024
435,Fort Peel River,1864-07-08 21:00:00,1864-07-08 21:00:00,1,Sm,wind_force_9pm,110,233152,2084,2024
436,Fort Peel River,1864-07-09 21:00:00,1864-07-09 21:00:00,2,Sm,wind_force_9pm,110,233153,2084,2024
437,Fort Peel River,1864-07-10 21:00:00,1864-07-10 21:00:00,3,Sm,wind_force_9pm,110,233154,2084,2024
438,Fort Peel River,1864-07-11 21:00:00,1864-07-11 21:00:00,1,Sm,wind_force_9pm,110,233155,2084,2024
439,Fort Peel River,1864-07-12 21:00:00,1864-07-12 21:00:00,1,Sm,wind_force_9pm,110,233156,2084,2024
440,Fort Peel River,1864-07-13 21:00:00,1864-07-13 21:00:00,1,Sm,wind_force_9pm,110,233158,2084,2024
441,Fort Peel River,1864-07-14 21:00:00,1864-07-14 21:00:00,1,Sm,wind_force_9pm,110,233159,2084,2024
442,Fort Peel River,1864-07-15 21:00:00,1864-07-15 21:00:00,2,Sm,wind_force_9pm,110,233160,2084,2024
443,Fort Peel River,1864-07-16 21:00:00,1864-07-16 21:00:00,2,Sm,wind_force_9pm,110,233162,2084,2024
444,Fort Peel River,1864-07-17 21:00:00,1864-07-17 21:00:00,1,Sm,wind_force_9pm,110,233163,2084,2024
445,Fort Peel River,1864-07-18 21:00:00,1864-07-18 21:00:00,1,Sm,wind_force_9pm,110,233164,2084,2024
446,Fort Peel River,1864-07-19 21:00:00,1864-07-19 21:00:00,1,Sm,wind_force_9pm,110,233165,2084,2024
447,Fort Peel River,1864-07-20 21:00:00,1864-07-20 21:00:00,1,Sm,wind_force_9pm,110,233167,2084,2024
448,Fort Peel River,1864-07-21 21:00:00,1864-07-21 21:00:00,1,Sm,wind_force_9pm,110,233168,2084,2024
449,Fort Peel River,1864-07-22 21:00:00,1864-07-22 21:00:00,1,Sm,wind_force_9pm,110,233170,2084,2024
