	TranscriptionID: 1397 Invalid data: illegible on 1862-04-04 	Field: 85 - Pressure_7AM
	TranscriptionID: 1443 Invalid data: Aur.Bor faint at 9pm SW to SE low on 1862-11-07  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1443 Invalid data: Aur Bor bright at 7:30pm E to NW on 1862-11-08  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1443 Invalid data: Aur Bor very bright at 8pm E to NW on 1862-11-10  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1443 Invalid data: Aur Bor very bright from 9pm E to N low on 1862-11-11  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1443 Invalid data: Aur Bor bright at 9pm E to NW on 1862-11-13  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1443 Invalid data: Aur Bor very bright at 7pm E to NW on 1862-11-14  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1443 Invalid data: Aur Bor very bright at 9pm all over on 1862-11-15  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1443 Invalid data: Aur Bor very bright at 9 pm all over on 1862-11-16  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1443 Invalid data: Aur Bor very bright on 1862-11-18  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1443 Invalid data: Aur.Bor. very bright all night on 1862-11-25  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1443 Invalid data: very red on the [illegible] some time before sunrise on 1862-11-26 	Field: 155 - Casual_Phenomena
	TranscriptionID: 1443 Invalid data: Aur.Bor. bright at 10pm E to N on 1862-11-28  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1443 Invalid data: the sun rose red on 1862-11-29  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1444 Invalid data: Aur. Bor. from E to NW on 1862-12-04  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1444 Invalid data: Aur.Bor. very bright at 6pm E to W on 1862-12-08  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1444 Invalid data: Aur Bor very bright all over on 1862-12-09  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1444 Invalid data: the sun rose very red on 1862-12-10  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1444 Invalid data: Aur.Bor faint E to N low at 9pm on 1862-12-13  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1444 Invalid data: Aur Bor very bright fin E to NW fin SE to NW on 1862-12-14  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1444 Invalid data: Aur.bor bright from E to N on 1862-12-18  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1444 Invalid data: Aur Bor faint in N to E low on 1862-12-21  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1444 Invalid data: ther at 4pm 18[degrees] on 1862-12-23  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1444 Invalid data: the sun rose red on 1862-12-25  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1444 Invalid data: The sun rose red on 1862-12-26  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1445 Invalid data: The Aur.Bor very faint at 7 pm N to W low on 1863-02-01  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1445 Invalid data: mock suns round the sun but after sunrise on 1863-02-02  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1445 Invalid data: Aur.Bor. bright at 9pm E to W on 1863-02-05  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1445 Invalid data: very red about 1/2 hour before sunrise on 1863-02-06  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1445 Invalid data: the sky very red after sunset on 1863-02-09  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1445 Invalid data: the Aur.Bor. very bright all over at 7 to 9:30 pm on 1863-02-11  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1445 Invalid data: The Aur. Bor. very bright on 1863-02-12  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1445 Invalid data: The Aur Borealis E to N low on 1863-02-13  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1445 Invalid data: The Aur. Borealis very bright E to N faint on 1863-02-14  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1445 Invalid data: Aur.Bor very bright at 7 1/2 pm all over on 1863-02-18  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1445 Invalid data: Aur bor. very bright all over low from E to W on 1863-02-22  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1445 Invalid data: Aur Bor very bright all over on 1863-02-23  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1445 Invalid data: Aur.Bor very bright E to W + W to SE low on 1863-02-25  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1445 Invalid data: Aur Bor very bright all over on 1863-02-26  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1446 Invalid data: Aur.Bor. very bright at 10pm on 1863-03-01  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1446 Invalid data: Aur.Bor. very bright at 7pm on 1863-03-02  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1446 Invalid data: Aur.Bor very bright at 9pm on 1863-03-03  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1446 Invalid data: Aur. Bor very bright at 9pm on 1863-03-04  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1446 Invalid data: the Aur.Bor. very bright on 1863-03-08  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1446 Invalid data: Aur.Bor faint on 1863-03-10  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1446 Invalid data: Aur.Bor faint E to N low on 1863-03-17  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1446 Invalid data: Aur.Bor bright all over on 1863-03-23  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1446 Invalid data: Aur Bor. very bright at 10 pm on 1863-03-24  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1446 Invalid data: Aur Bor bright all over on 1863-03-30  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1447 Invalid data: First Geese seen at NW River on 1863-05-07  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1447 Invalid data: First Geese seen at Rigolet on 1863-05-10  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1447 Invalid data: Aur.Bor very bright E to W low on 1863-05-14  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1447 Invalid data: mock suns at 6pm on 1863-05-22  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1448 Invalid data: Aur.bor. bright fin W to E on 1863-06-13  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1448 Invalid data: ther 31[degrees] at 4am on 1863-06-25  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1448 Invalid data: ther 30 [degrees] at 4am on 1863-06-26  Hour:0	Field: 155 - Casual_Phenomena
	TranscriptionID: 1372 Invalid data: very bright E to N at 6pm on 1861-01-27  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1378 Invalid data: Aur Borealis very bright + all over on 1861-03-01  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1378 Invalid data: The Aur Borealis from SE to NW on 1861-03-02  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1378 Invalid data: The Aur Borealis very bright 10pm all over on 1861-03-07  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1378 Invalid data: Aur. Borealis E to N low on 1861-03-08  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1378 Invalid data: The Aur.Borealis SE to N low at 9pm on 1861-03-12  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1378 Invalid data: the Aur.Borealis very bright all over at 8pm on 1861-03-13  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1378 Invalid data: The Aur.Borealis very bright all over on 1861-03-15  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1378 Invalid data: the aur. bor. very bright E to N at 9pm on 1861-03-18  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1384 Invalid data: Aur.Bor very bright to E to W on 1861-04-03  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1384 Invalid data: The Aur. Bor. very bright NE to NW at 10pm on 1861-04-06  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1384 Invalid data: E to NW very bright on 1861-04-08  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1384 Invalid data: The Aur. Bor. very bright E to NW on 1861-04-09  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1384 Invalid data: The Aur. very bright on 1861-04-12  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1384 Invalid data: The Aur. very bright on 1861-04-22  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1385 Invalid data: The Aur. Bor faint on 1861-05-08  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1386 Invalid data: The [ther] at 2 pm 87[degrees] [exposed] in the sun on 1861-06-05  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1413 Invalid data: The ther at 3pm in the sun stood 102 degrees on 1861-08-02  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1413 Invalid data: The ther 29 [degrees] at Sunrise on 1861-08-30  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1427 Invalid data: The Aur.Bor. very bright on 1861-10-27  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1427 Invalid data: The Aur.Bor. very bright on 1861-10-28  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1428 Invalid data: Last geese seen on their way south on 1861-11-18  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1428 Invalid data: SE to W low but bright NW to E low + faint at 8 pm on 1861-11-23  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1428 Invalid data: E to W low on 1861-11-26  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1428 Invalid data: E to W low on 1861-11-28  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1429 Invalid data: Aur. Bor faint on 1861-12-01  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1429 Invalid data: The Aur Bor very bright all over on 1861-12-03  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1429 Invalid data: The Aur Bor very bright all over on 1861-12-04  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1429 Invalid data: very red at sun rise on 1861-12-05  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1429 Invalid data: the Aur Bor very bright all over on 1861-12-06  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1429 Invalid data: Aur. Bor faint on 1861-12-09  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1429 Invalid data: Aur Bor very bright on 1861-12-10  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1429 Invalid data: Mock suns at 2pm on 1861-12-22  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1430 Invalid data: the sun rose red on 1862-01-22  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1431 Invalid data: 2 mock moons at 8 pm on 1862-02-14  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1431 Invalid data: the Aur bor. very bright all over on 1862-02-20  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1431 Invalid data: Aur Bor very bright on 1862-02-22  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1431 Invalid data: The ther at noon 39 [degrees] on 1862-02-27  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1431 Invalid data: The Aur. Bor very bright at 7 pm from E to W on 1862-02-28  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1432 Invalid data: clear at 8pm on 1862-03-03  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1432 Invalid data: heavy shower [illegible] and lasted 3 hours on 1862-03-05 	Field: 199 - Casual_Phenomena
	TranscriptionID: 1432 Invalid data: J round the moon at 6 pm on 1862-03-10  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1432 Invalid data: the change very sudden on 1862-03-11  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1432 Invalid data: very bright at 10 pm on 1862-03-12  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1432 Invalid data: the aur bor. at 8 pm bright NE to N on 1862-03-15  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1432 Invalid data: The Aur.Bor very bright at 7pm E to W + E to N on 1862-03-27  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1432 Invalid data: the Aur. Bor. E to N low + faint 7:30 pm on 1862-03-31  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1433 Invalid data: Aur Bor. very bright all over at 8 pm on 1862-04-27  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1433 Invalid data: Aur Borealis very bright at 9 pm E to W + very low from SE to W on 1862-04-28  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1433 Invalid data: the sun set red on 1862-04-29  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1434 Invalid data: the Aur.Bor. very bright at 10 pm E to NW on 1862-05-01  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1435 Invalid data: The sun set red on 1862-06-11  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1435 Invalid data: the sun set red on 1862-06-15  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1435 Invalid data: the ther 30 [degrees] on 1862-06-16  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1435 Invalid data: snowing all night until 6am when it [illegible] on 1862-06-19 	Field: 199 - Casual_Phenomena
	TranscriptionID: 1437 Invalid data: The Aur.Bor. faint at 10pm on 1862-08-02  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1437 Invalid data: the Aur.Bor bright at 9pm on 1862-08-14  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1437 Invalid data: Very bright at 10 pm on 1862-08-21  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1437 Invalid data: very bright at 10 pm on 1862-08-29  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1442 Invalid data: very red some time before sunrise on 1862-10-13  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1442 Invalid data: the Aur.Bor. at 7 pm bright on 1862-10-15  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1442 Invalid data: Aur.Bor. very bright at 8pm E to W on 1862-10-20  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1442 Invalid data: Aur. Bor bright on 1862-10-29  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1442 Invalid data: 2 mock suns on 1862-10-30  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1443 Invalid data: two mock suns at noon on 1862-11-14  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1443 Invalid data: two mock suns on 1862-11-18  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1443 Invalid data: Aur.Bor. very bright on 1862-11-26  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1444 Invalid data: at 7pm ther 14 below [zero] [illegible] at the time on 1862-12-04 	Field: 199 - Casual_Phenomena
	TranscriptionID: 1444 Invalid data: aur.bor very bright from E to NW on 1862-12-17  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1444 Invalid data: Aur.Bor. faint N to E low on 1862-12-23  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1445 Invalid data: the Aur.Bor very bright all over on 1863-02-07  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1445 Invalid data: the Aur.Bor very bright at 8pm all over on 1863-02-09  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1445 Invalid data: ther at noon 31[degrees] on 1863-02-16  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1445 Invalid data: the Aur.Bor bright E to N on 1863-02-17  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1445 Invalid data: the heaviest this winter on 1863-02-21  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1445 Invalid data: The Aur.Bor very bright all over on 1863-02-27  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1445 Invalid data: The Aur Bor very bright all over on 1863-02-28  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1446 Invalid data: the Aur.Bor very bright from 7 to 9 pm all over the Heavens on 1863-03-07  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1446 Invalid data: the aur.bor faint E to NW low at 9pm on 1863-03-13  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1446 Invalid data: aur.bor faint E to N low on 1863-03-18  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1446 Invalid data: Aur.bor bright all over on 1863-03-20  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1447 Invalid data: first robins seen here on 1863-05-22  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1448 Invalid data: ther 27[degrees] at 4am on 1863-06-13  Hour:0	Field: 199 - Casual_Phenomena
	TranscriptionID: 1427 Invalid data: Aur. Bor. very bright on 1861-10-26  Hour:0	Field: 200 - Casual_Phenomena
	TranscriptionID: 1428 Invalid data: 3m on the ground on 1861-11-18  Hour:0	Field: 200 - Casual_Phenomena
	TranscriptionID: 1432 Invalid data: The Aur. Bor finished at 8:30 pm E to NW on 1862-03-03  Hour:0	Field: 200 - Casual_Phenomena
	TranscriptionID: 1433 Invalid data: The sun set red on 1862-04-27  Hour:0	Field: 200 - Casual_Phenomena
	TranscriptionID: 1445 Invalid data: Aur.Bor. faint E to W on 1863-02-04  Hour:0	Field: 200 - Casual_Phenomena
