"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"FortNorman","64.9","-125.4","61","America/Inuvik","7",NA,"2201700"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
1862-01-13 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-13 07:00:00,NA,NA,NA,NA,NA,NA,NA,-31.11,NA,NA
1862-01-13 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1862-01-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-13 14:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,-30,NA,NA
1862-01-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1862-01-13 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-13 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-13 21:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-13 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-13 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-13 21:00:00,NA,NA,NA,NA,NA,NA,NA,-28.89,NA,NA
1862-01-13 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1862-01-14,NA,NA,NA,NA,"1 pm",NA,NA,NA,NA,NA
1862-01-14,NA,NA,NA,NA,NA,"empty",NA,NA,NA,NA
1862-01-14,NA,NA,NA,0,NA,NA,0,NA,NA,NA
1862-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-14 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-14 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-14 07:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-14 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-14 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-14 07:00:00,NA,NA,NA,NA,NA,NA,NA,-28.89,NA,NA
1862-01-14 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1862-01-14 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-14 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-14 14:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-14 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-14 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-14 14:00:00,NA,NA,NA,NA,NA,NA,NA,-27.78,NA,NA
1862-01-14 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1862-01-14 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-14 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-14 21:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-14 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-14 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-14 21:00:00,NA,NA,NA,NA,NA,NA,NA,-23.33,NA,NA
1862-01-14 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1862-01-15,NA,NA,NA,NA,"empty",NA,NA,NA,NA,NA
1862-01-15,NA,NA,NA,NA,NA,"8 pm",NA,NA,NA,NA
1862-01-15,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
1862-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-15,NA,NA,NA,5.08,NA,NA,50.8,NA,NA,NA
1862-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-15 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-15 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-15 07:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-15 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-15 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-15 07:00:00,NA,NA,NA,NA,NA,NA,NA,-22.22,NA,NA
1862-01-15 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1862-01-15 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-15 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-15 14:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-15 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-15 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-15 14:00:00,NA,NA,NA,NA,NA,NA,NA,-19.44,NA,NA
1862-01-15 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1862-01-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-15 21:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,-18.89,NA,NA
1862-01-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
1862-01-16,NA,NA,NA,NA,"10 pm",NA,NA,NA,NA,NA
1862-01-16,NA,NA,NA,NA,NA,"empty",NA,NA,NA,NA
1862-01-16,NA,NA,NA,0,NA,NA,0,NA,NA,NA
1862-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-16 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-16 07:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-16 07:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-16 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-16 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-16 07:00:00,NA,NA,NA,NA,NA,NA,NA,-33.33,NA,NA
1862-01-16 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1862-01-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-16 14:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-16 14:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,-23.33,NA,NA
1862-01-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1862-01-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-16 21:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-16 21:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,-18.89,NA,NA
1862-01-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1862-01-17,NA,NA,NA,NA,"empty",NA,NA,NA,NA,NA
1862-01-17,NA,NA,NA,NA,NA,"9 am",NA,NA,NA,NA
1862-01-17,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
1862-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-17,NA,NA,NA,2.54,NA,NA,25.4,NA,NA,NA
1862-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-17 07:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,-18.89,NA,NA
1862-01-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1862-01-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-17 14:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,-20,NA,NA
1862-01-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1862-01-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-17 21:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,-17.22,NA,NA
1862-01-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1862-01-18,NA,NA,NA,NA,"empty","empty",NA,NA,NA,NA
1862-01-18,NA,NA,NA,0,NA,NA,0,NA,NA,NA
1862-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-18 07:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,-27.78,NA,NA
1862-01-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1862-01-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-18 14:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,-27.78,NA,NA
1862-01-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1862-01-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-18 21:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,-27.78,NA,NA
1862-01-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1862-01-19,NA,NA,NA,NA,"empty","empty",NA,NA,NA,NA
1862-01-19,NA,NA,NA,0,NA,NA,0,NA,NA,NA
1862-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-19 07:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,-26.67,NA,NA
1862-01-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1862-01-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-19 14:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,-25.56,NA,NA
1862-01-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1862-01-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-19 21:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,-26.67,NA,NA
1862-01-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1862-01-20,NA,NA,NA,NA,"empty","empty",NA,NA,NA,NA
1862-01-20,NA,NA,NA,0,NA,NA,0,NA,NA,NA
1862-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-20 07:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,-27.78,NA,NA
1862-01-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1862-01-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-20 14:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,-28.89,NA,NA
1862-01-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1862-01-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-20 21:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,-35.56,NA,NA
1862-01-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1862-01-21,NA,NA,NA,NA,"empty","empty",NA,NA,NA,NA
1862-01-21,NA,NA,NA,0,NA,NA,0,NA,NA,NA
1862-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-21 07:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,-43.89,NA,NA
1862-01-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1862-01-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-21 14:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,-41.67,NA,NA
1862-01-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1862-01-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-21 21:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,-44.44,NA,NA
1862-01-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1862-01-22,NA,NA,NA,NA,"empty","empty",NA,NA,NA,NA
1862-01-22,NA,NA,NA,0,NA,NA,0,NA,NA,NA
1862-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-22 07:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,-44.44,NA,NA
1862-01-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1862-01-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-22 14:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,-43.89,NA,NA
1862-01-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1862-01-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-22 21:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,-45.56,NA,NA
1862-01-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1862-01-23,NA,NA,NA,NA,"empty","empty",NA,NA,NA,NA
1862-01-23,NA,NA,NA,0,NA,NA,0,NA,NA,NA
1862-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-23 07:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,-45.56,NA,NA
1862-01-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1862-01-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-23 14:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,-44.44,NA,NA
1862-01-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1862-01-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-23 21:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,-47.78,NA,NA
1862-01-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1862-01-24,NA,NA,NA,NA,"empty","empty",NA,NA,NA,NA
1862-01-24,NA,NA,NA,0,NA,NA,0,NA,NA,NA
1862-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-24 07:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,-48.33,NA,NA
1862-01-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1862-01-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-24 14:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,-45.56,NA,NA
1862-01-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1862-01-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-24 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,-45,NA,NA
1862-01-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1862-01-25,NA,NA,NA,NA,"empty","empty",NA,NA,NA,NA
1862-01-25,NA,NA,NA,0,NA,NA,0,NA,NA,NA
1862-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-25 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,-44.44,NA,NA
1862-01-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1862-01-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-25 14:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,-44.44,NA,NA
1862-01-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1862-01-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-25 21:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,-44.44,NA,NA
1862-01-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1862-01-26,NA,NA,NA,NA,"9 am",NA,NA,NA,NA,NA
1862-01-26,NA,NA,NA,NA,NA,"empty",NA,NA,NA,NA
1862-01-26,NA,NA,NA,0,NA,NA,0,NA,NA,NA
1862-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-26 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,-39.44,NA,NA
1862-01-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1862-01-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-01-26 14:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA
