Observation date,barometer_observed_height_7am,barometer_observed_height_2pm,barometer_observed_height_9pm,attached_thermometer_7am,attached_thermometer_2pm,attached_thermometer_9pm_0,barometer_height_reduced_to_freezing_7am,barometer_height_reduced_to_freezing_2pm,barometer_height_reduced_to_freezing_9pm,barometer_reduced_to_freezing_mean,open_air_thermometer_7am,open_air_thermometer_2pm,open_air_thermometer_9pm,open_air_thermometer_mean,dry_bulb_7am,dry_bulb_2pm,dry_bulb_9pm,wet_bulb_7am,wet_bulb_2pm,wet_bulb_9pm,type_precipitation,rain_and_melted_snow_hour_began,rain_and_melted_snow_hour_ended,rain_and_melted_snow_amount,depth_of_snow,transcriber_comments,daily_weather_remarks,remarks_7am,remarks_2pm,remarks_9pm,cloud_amount_7am,course_higher_clouds_7am,cloud_velocity_7am,kind_of_cloud_7am,cloud_amount_2pm,course_higher_clouds_2pm,cloud_velocity_2pm,kind_of_cloud_2pm,cloud_amount_9pm,course_higher_clouds_9pm,cloud_velocity_9pm,kind_cloud_9pm,wind_direction_7am,wind_force_7am,wind_direction_2pm,wind_force_2pm,wind_direction_9pm,wind_force_9pm,force_of_vapor_7am,force_of_vapor_2pm,force_of_vapor_9pm,relative_humidity_7am,relative_humidity_2pm,relative_humidity_9pm,transcriber_comments,max_thermometer_obs,max_thermometer_cor,min_thermometer_obs,min_thermometer_cor,casual_phenomena,casual_phenomena_line_2,casual_phenomena_line_3,casual_phenomena_line_4,casual_phenomena_line_5,transcriber_comments,
1858-01-28,"29.39","29.39","29.38","58","58","64","NA","NA","NA","NA","30","36","30","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-East","","North-East","","North-East","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","fine and soft all day, light wind","None","None","None","None",
1858-01-29,"29.39","29.55","29.55","62","59","62","NA","NA","NA","NA","27","33","30","None","NA","NA","NA","NA","NA","NA","None","None","None","2.250","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-East","","East","","South-East","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","fine and mild all day","None","None","None","None",
1858-01-30,"29.27","29.00","29.00","55","57","61","NA","NA","NA","NA","35","41","35","36.67","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-East","","South","","South","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","morning raining very hard, very wet under foot all day","None","None","None","None",
1858-01-31,"29.27","29.27","29.35","55","60","66","NA","NA","NA","NA","35","37","34","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-West","None","South-West","None","South-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","fine and mild all day, light wind","None","None","None","None",
1858-02-01,"29.54","29.50","29.53","52","60","60","29.48","29.42","29.45","None","28","25","28","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","West","","West","","West","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","fine and cold all day, freezing and blowing hard at night","","","","",
1858-02-02,"29.75","29.79","29.70","52","55","66","29.67","29.72","29.60","None","16","21","15","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-West","None","North-West","None","North-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","fine and very cold all day","None","None","None","None",
1858-02-03,"29.35","28.91","28.95","56","62","58","29.28","28.82","28.87","None","30","36","29","31.67","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","West","None","West","None","West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","fine and mild all day","None","None","None","None",
1858-02-04,"29.02","29.10","29.30","56","56","60","28.95","29.03","29.22","None","22","30","25","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-West","None","North-West","None","North-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","misting rain all day","None","None","None","None",
1858-02-05,"29.38","29.40","29.40","58","58","60","29.30","29.32","29.32","None","27","24","20","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-West","None","North-West","None","North-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","fine all day","None","None","None","None",
1858-02-06,"29.05","29.05","29.07","54","62","56","28.98","28.96","29.00","None","21","21","20","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-East","","North-East","","North-East","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","morning fine but cold and cold all day","None","None","None","None",
1858-02-07,"29.44","29.44","29.44","55","58","60","29.37","29.36","29.36","None","17","20","25","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-West","None","North-West","None","North-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","fine and cold all day","None","None","None","None",
1858-02-08,"29.45","29.45","29.30","53","58","60","29.39","29.37","29.22","None","15","24","20","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-East","None","West","None","West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","fine and cold all day","None","None","None","None",
1858-02-09,"29.32","29.32","29.32","57","58","60","29.25","29.24","29.24","None","16","27","8","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-West","None","North-West","None","North-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","fine and cold all day, froze hard at night","None","None","None","None",
1858-02-10,"29.62","29.57","29.40","49","52","58","29.57","29.51","29.32","None","5","16","20","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-West","None","South-West","None","South-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","fine and very cold all day","None","None","None","None",
1858-02-11,"28.90","28.90","29.00","52","54","60","28.84","28.83","28.92","None","30","27","29","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-West","None","South-West","None","South-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","fine and cold all day. froze hard at night","None","None","None","None",
1858-02-12,"29.20","29.20","29.15","55","58","56","29.13","29.12","29.08","None","3","12","4","6.33","NA","NA","NA","NA","NA","NA","None","None","None","1.100","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-West","None","South-West","None","South-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","drifting nearly all day very cold","None","None","None","None",
1858-02-13,"29.23","29.22","29.22","49","60","62","29.28","29.19","29.19","None","13","18","8","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","West","None","North-West","None","North-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","morning fine and cold, and cold all day","None","None","None","None",
1858-02-14,"29.34","29.27","29.27","53","58","58","NA","NA","NA","NA","8","17","10","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-West","None","North-West","None","North-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","fine and cold all day drifting","None","None","None","None",
1858-02-15,"29.27","29.10","29.10","46","51","54","29.22","29.04","29.03","None","8","16","15","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-West","Empty","North-West","None","North-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","fine and very cold all day","None","None","None","None",
1858-02-16,"29.06","28.96","28.96","48","57","57","29.01","28.89","28.89","None","17","23","15","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-West","None","South-West","None","South-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","fine and cold all day","None","None","None","None",
1858-02-17,"28.96","28.96","28.96","47","54","67","28.91","28.89","28.86","None","20","23","14","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-West","None","West","None","West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","fine all day, light wind","None","None","None","None",
1858-02-18,"29.09","29.09","29.00","50","52","60","29.03","29.03","28.92","","17","22","15","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North","None","North-West","None","North-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","fine and cold all day","None","None","None","None",
1858-02-19,"29.14","29.15","29.15","57","53","56","29.07","29.09","29.08","None","15","18","12","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-West","None","North-West","None","North-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","fine all day","None","None","None","None",
1858-02-20,"29.67","29.70","29.70","53","53","60","29.61","29.64","29.62","None","20","38","20","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-West","None","North-West","Empty","North-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","fine all day mild","None","None","None","None",
1858-02-21,"29.55","29.20","29.00","56","60","66","29.48","29.12","28.90","None","27","30","33","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-East","None","South-East","None","South-East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","snowing nearly all day pelting hail stones in the evening","","","","",
1858-02-22,"29.00","29.00","29.10","59","56","60","28.92","28.93","29.02","None","30","30","20","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North","None","North-West","None","North-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","fine and cold all day","None","None","None","None",
1858-02-23,"29.30","29.30","29.10","54","59","64","29.23","29.22","29.01","None","15","20","9","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-West","None","North-West","None","North-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","fine and cold all day, light wind","None","None","None","None",
1858-02-24,"29.06","29.06","29.40","49","56","56","29.01","28.99","29.33","None","8","16","14","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-West","None","North-West","None","North-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","drifting and freezing and blowing hard all day","None","None","None","None",
1858-02-25,"29.79","29.79","29.79","51","57","62","29.73","29.72","29.70","None","15","22","16","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-West","None","North-West","None","North-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","fine all day, cold in the evening","None","None","None","None",
1858-02-26,"29.56","29.50","29.35","54","59","61","29.49","29.42","29.26","None","26","33","27","None","NA","NA","NA","NA","NA","NA","None","None","None","0.450","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-East","None","South-East","None","South-East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","fine and soft all day, cold in the evening","None","None","None","None",
1858-02-27,"29.42","29.42","29.48","54","60","64","29.35","29.34","29.39","None","32","35","25","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-East","None","North-East","None","North-East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","morning snowing, but fine all day, froze little at night","None","None","None","None",
1858-02-28,"29.74","29.70","29.65","60","58","64","29.66","29.62","29.56","None","30","35","20","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-West","None","South-West","None","South-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","fine and soft all day, mild","None","None","None","None",
1858-03-01,"29.80","29.80","29.80","57","60","60","29.72","29.72","29.72","None","26","32","20","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-West","","South-West","","West","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine and very soft all day","","","","",
1858-03-02,"29.75","29.75","29.70","58","62","67","29.67","29.66","29.60","None","37","40","37","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-West","None","South","None","South","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","None","None","None","None","None",
1858-03-03,"29.75","29.75","29.75","61","64","64","29.66","29.65","29.65","None","39","42","40","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-West","None","South-West","None","South-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","morning raining hard","raining all day","","","",
1858-03-04,"29.90","29.90","29.90","58","62","67","29.82","29.81","29.80","None","38","40","38","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-West","None","South-West","None","South-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine all day","Evening cool","None","None","None",
1858-03-05,"29.84","29.70","29.70","61","62","72","29.75","29.61","29.59","None","37","37","33","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-East","None","South-East","None","South-East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine and foggy all day","all snow gone","None","None","None",
1858-03-06,"29.61","29.56","29.40","61","60","65","29.52","29.48","29.30","None","36","38","30","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-East","None","South-East","None","South-East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Morning foggy","Evening raining","None","None","None",
1858-03-07,"29.20","29.20","29.20","58","62","68","29.12","29.11","29.10","None","37","36","30","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-West","None","North-West","None","North-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine and very warm all day","froze at night","None","None","None",
1858-03-08,"29.10","29.20","29.20","60","62","65","29.02","29.11","29.11","None","33","33","30","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","West","None","West","None","West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine evening","cold but mild","no snow on the ground","None","None",
1858-03-09,"29.51","29.40","29.30","56","58","59","29.44","29.32","29.22","None","31","36","30","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-West","None","South-West","None","South-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Raining nearly all day","raining and blowing very hard in the evening","None","None","None",
1858-03-10,"29.09","29.00","29.27","60","61","70","29.01","28.91","29.16","None","35","40","36","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","West","None","West","None","West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine all day","cold evening","None","None","None",
1858-03-11,"29.50","29.50","29.50","58","64","66","29.42","29.41","29.40","None","35","40","34","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","West","None","West","None","West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine and very warm all all day","snowing at night","None","None","None",
1858-03-12,"29.56","29.16","29.14","61","62","66","29.47","29.07","29.04","None","30","38","34","None","NA","NA","NA","NA","NA","NA","None","None","None","0.300","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-West","None","South-West","None","South-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Morning, little snow on ground","Evening raining, nearly all snow gone again","None","None","None",
1858-03-13,"29.52","29.52","29.52","60","62","65","29.44","29.43","29.42","None","28","28","24","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","West","None","West","None","West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine but cold all day","None","None","None","None",
1858-03-14,"29.79","29.79","29.79","55","66","64","29.72","29.69","29.69","None","17","23","19","19.67","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-West","None","North-West","None","North-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine, and cold all day","Night blowing hard","None","None","None",
1858-03-15,"29.81","29.81","29.70","56","58","62","29.74","29.73","29.61","None","29","22","26","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","West","None","West","None","West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Morning snowing","Evening fine","None","None","None",
1858-03-16,"29.68","29.68","29.68","55","60","57","29.61","29.60","29.61","None","25","20","18","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-East","None","North-East","None","North-East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Morning blowing hard","and drifting nearly all day","None","None","None",
1858-03-17,"29.77","29.77","29.77","53","58","50","29.70","29.69","29.71","None","23","27","24","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North","None","North","None","North","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine all day","mild","light wind","","",
1858-03-18,"29.29","29.50","29.00","56","58","62","29.27","29.22","28.91","None","31","37","32","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-West","None","South-West","None","South-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Morning snowing","Evening raining","None","None","None",
1858-03-19,"28.78","28.82","29.00","54","56","56","28.71","28.75","28.93","None","29","29","20","None","NA","NA","NA","NA","NA","NA","None","None","None","0.210","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-East","None","South-East","None","South-East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Morning blowing hard","Drifting very hard all day and snowing","None","None","None",
1858-03-20,"29.33","29.33","29.33","49","56","62","29.28","29.26","29.24","None","21","20","18","19.67","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-East","None","North-East","None","North-East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Morning blowing hard","Evening fine but cold","None","None","None",
1858-03-21,"29.59","29.60","29.60","54","58","63","29.52","29.52","29.51","None","20","28","24","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-West","None","North-West","None","North-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine and mild all day","None","None","None","None",
1858-03-22,"29.58","29.50","29.50","58","60","60","29.50","29.42","29.42","None","30","36","28","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-West","None","South-West","None","South-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine and soft all day","None","None","None","None",
1858-03-23,"29.29","29.29","29.10","56","56","60","29.22","29.22","29.02","None","32","40","35","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-West","None","South-East","None","South-East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Snowing nearly all day","blowing","","","",
1858-03-24,"28.98","28.98","28.98","55","57","60","28.91","28.90","28.90","None","34","36","30","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","West","None","West","None","West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine and soft all day","","","","",
1858-03-25,"29.07","29.00","29.00","54","58","60","29.00","28.92","28.92","None","32","36","27","None","NA","NA","NA","NA","NA","NA","None","None","None","0.200","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-West","None","South-West","None","South-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine and soft all day","light wind","","","",
1858-03-26,"28.60","28.55","28.55","53","56","63","28.54","28.48","28.46","None","29","30","24","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-West","None","West","None","West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Drifting","Snowing","Blowing hard all day","","",
1858-03-27,"28.80","28.80","28.80","56","58","65","28.73","28.72","28.70","None","33","38","28","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-West","None","South-West","None","South-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Morning fine and soft","Evening fine and mild","","","",
1858-03-28,"28.85","28.96","28.96","63","63","63","28.76","28.87","28.87","None","36","38","30","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-West","None","South-West","None","South-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine and soft all day","None","None","None","None",
1858-03-29,"29.19","29.2","29.2","60","63","63","29.11","29.11","29.11","None","33","38","30","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-East","None","North-East","None","North-East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine all day","Evening snowing","None","None","None",
1858-03-30,"29.21","29.21","29.21","60","64","64","29.13","29.12","29.12","None","40","44","38","40.67","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-East","None","South-East","None","South-East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","fine all day","","","","",
