Amherstburg_UKN-501_Forts_1847-12-1848-01-02_OBS-F,1848,January,17,,,,,,,,,,,,,,,27,,,30,,,,clear + wind SW,
Amherstburg_UKN-501_Forts_1847-12-1848-01-02_OBS-F,1848,January,18,,,,,,,,,,,,,,,,,,18,,,,,
Amherstburg_UKN-501_Forts_1847-12-1848-01-02_OBS-F,1848,January,19,,,13,,,,,,,,,,,,,,,29,,,,partly cloudy + wind S,
Amherstburg_UKN-501_Forts_1847-12-1848-01-02_OBS-F,1848,January,20,,,29,,,,,,,,,,,,,,,38,,,,overcast + a ring round the moon + wind S,
Amherstburg_UKN-501_Forts_1847-12-1848-01-02_OBS-F,1848,January,21,,,,,,,,,,,,,,,,,,29,,,,overcast + wind N,
Amherstburg_UKN-501_Forts_1847-12-1848-01-02_OBS-F,1848,January,22,,,24,,,,,36,,,,,44,,,,,34,,,,partly overcast + wind N,
Amherstburg_UKN-501_Forts_1847-12-1848-01-02_OBS-F,1848,January,23,,,,,,,,,,,,,,,,,,28,,,,overcast + air NE,
Amherstburg_UKN-501_Forts_1847-12-1848-01-02_OBS-F,1848,January,24,,,30,,,,,,,,,,32,,,,,37,,,,partly overcast + calm,
Amherstburg_UKN-501_Forts_1847-12-1848-01-02_OBS-F,1848,January,25,,,,,,,,,44,,,,,,40,,,40,,,,raining a little all evening + wind E by N,
Amherstburg_UKN-501_Forts_1847-12-1848-01-02_OBS-F,1848,January,26,,,,,,,,,,,,44,,,,,,41,,,,overcast + wind S,
Amherstburg_UKN-501_Forts_1847-12-1848-01-02_OBS-F,1848,January,27,,,,,,,,,,,,,,,,,32,32,32,,,"overcast + wind NW, hail about 7pm",
Amherstburg_UKN-501_Forts_1847-12-1848-01-02_OBS-F,1848,January,28,,,,,,,,,,35,,,,31,,,31,27,,,,"cloudy + flying + heavy NW wind, aurora borealis very bright  ",
Amherstburg_UKN-501_Forts_1847-12-1848-01-02_OBS-F,1848,January,29,,,,,,,retracted,,,,,,33,,,,,28,,,,[illegible] + air E,
Amherstburg_UKN-501_Forts_1847-12-1848-01-02_OBS-F,1848,January,30,,,,,,,,,,,,,,,,,,36,,,,"overcast + air SE, racing a little all day ",
Amherstburg_UKN-501_Forts_1847-12-1848-01-02_OBS-F,1848,January,31,,,,,,,32,31,,,,29,,,,,27,,26,,,clear + [wing] W by S,
Amherstburg_UKN-501_Forts_1847-12-1848-01-02_OBS-F,1848,February,1,,,,,,,,,,,,34,,,,,,,,30,,clear + wind SE,
Amherstburg_UKN-501_Forts_1847-12-1848-01-02_OBS-F,1848,February,2,,,,,,,,,,44,,,,,,,,,27,,,clear + calm,
Amherstburg_UKN-501_Forts_1847-12-1848-01-02_OBS-F,1848,February,3,,,28,,,,,,,,41,,,,,,,,34,,,overcast + calm,
Amherstburg_UKN-501_Forts_1847-12-1848-01-02_OBS-F,1848,February,4,,,,,,,,,,,,,30,,,,,27,,,,overcast + wind NW,
Amherstburg_UKN-501_Forts_1847-12-1848-01-02_OBS-F,1848,February,5,,,22,,25,,,,,,,23,,,21,,19,19,,,,[heavy] + smert wind NW ,
Amherstburg_UKN-501_Forts_1847-12-1848-01-02_OBS-F,1848,February,6,,,27,,,,,,,,,,,,,,,28,,,,W By N + overcast,
Amherstburg_UKN-501_Forts_1847-12-1848-01-02_OBS-F,1848,February,7,,,25,,,,,,,,,,,28,,,,27,,,,overcast + wind W by N,
Amherstburg_UKN-501_Forts_1847-12-1848-01-02_OBS-F,1848,February,8,,,,,,,,,32,,,,27,,,,,,19,,,clear + wind N,
Amherstburg_UKN-501_Forts_1847-12-1848-01-02_OBS-F,1848,February,9,,,,,,,,,,,35,,,,,,,32,,,,overcast + wind W by N,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,February,10,,,19,,,,,,,,,,23,,,19,,,17,,,clear + wind NE,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,February,11,,,18,,,,,,,,,,,,,17,,,17,,,clear + wind SE,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,February,12,,,18,,,,,,,,,,,,,19,,,21,,,overcast + wind W ,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,February,13,,,,,,,,,,,,,,,,,,32,,,,[illegible] clear + wind S,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,February,14,,,,,,,,,40,,,,,,,,,28,,,,clear + wind E,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,February,15,,"""","""",31,,,,,,,,,,,,32,,28,,,,partly cloudy + wind E,"observations began with """
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,February,16,,,,,,,,,,,,,39,,,,,33,,,,snowing a little + air W,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,February,17,,"""","""","""",40,,,,,,,,,,,,,26,,,,clear + wind E,"observations began with """
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,February,18,,"""","""","""",40,,,,,,,,,,,,,35,,,,clear + wind E,"observations began with """
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,February,19,,,,,40,,,,,,42,,,,,,,,41,,,"air NW, thunder about 9pm + raining [illegible] since 9pm",
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,February,20,,,,,,,42,,,,,40,,,,,,37,,,,clear + wind N,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,February,21,,,33,,,,,,,,,,,,,,,38,,,,[illegible] + calm,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,February,22,,,,,,,,,42,,,,,,,,,35,,,,"overcast + air SE, racing a little all day ",
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,February,23,,,,,,,34,,,,,,,26,,,,20,,,,clear + wind NW,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,February,24,,,19,,30,,,,,,35,,,27,,,,23,,,,clear + wind E,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,February,25,,,20,,,,,,34,,,,,25,,,,24,,,,clear + wind E,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,February,26,,,,29,,,,,,,,,,,,,,32,,,,3/4 clear + wind NW,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,February,27,,,,,,,,,38,,36,,,,,,,32,,,,[illegible] + wind SE,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,February,28,,,,,,,,,48,,,,42,,,,,35,,,,clear + wind W by N,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,February,29,,,22,,,,,,,,,,25,,,,,21,,,,overast + wind W,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,March,1,,,,,,,24,,,,,,,19,15,,,14,,,,clear + air NE,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,March,2,,,21,,24,,,,28,24,,,,,,,,20,,,,snowing a little all day wind E,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,March,3,,,20,,,29,,,22,,,19,,,,,,10,,,,clear + wind N,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,March,4,,,9,,,,,,,,25,,,,,,,10,,,,overcast snowing + wind NW ,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,March,5,,,9,,,,,,,,28,,,,,,,21,,,,clear + wind SW,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,March,6,,,20,,,,,,,,40,40,,,,,,25,,,,clear + calm,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,March,7,,,,,,,,,,,46,,,,,,,42,,,,clear + wind S,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,March,8,,,,,,48,,,,37,,,,,,,,35,,,,partly clear + wind W by N,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,March,9,,,24,,,,,,,,,,,27,,,,22,,,,"cloudy, ring [about] the moon + wind NW ",
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,March,10,,,22,,28,,,,,,,,,,,,,31,,,,cloudy + wind NW,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,March,11,,,24,,,,,,,,,,,,,,,38,,,,overcast + wind S,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,March,12,,,,,,,,,42,,,,,,,,,34,,,,clear + wind W by N,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,March,13,,,24,,,,,,,,,29,20,,,,15,15,,,,cloudy + wind NW,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,March,14,,,,,,,,25,,,,illegible,,19,19,,,16,,,,overcast + wind NW,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,March,15,,,,,,,,,,,26,,,,,,,15,20,,,partly overcast + wind W by S,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,March,16,,,24,,,,,,46,,,,,,,,,33,,,,[illegible] clear + wind SE,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,March,17,,,,,,,,,,,,,,,,,,34,,,,overcast + wind W by N,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,March,18,,,31,,,,,,,,,32,,,,,,31,31,31,,overcast + calm thunder about 1 pm and a little hail falling all afternoon,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,March,19,,,,,,,,,,,,,,,,,,31,,,,[illegible] clear + calm,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,March,20,,,,,,,39,43,,,,,,,,,,41,,,,"mostly clear a few [illegible] from W by N, much thunder all day",
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,March,21,,,,,,,,,,,,,,,,,,34,,,,clear + air W by S,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,March,22,,,,,,,,,,,,,,,33,,,33,,,,clear + calm,
Amherstburg_UKN-501_Forts_1848-02-03_OBS-F,1848,March,23,,,,,,,,,,,,,,,,,,31,,,,clear + calm,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,March,24,,,35,,,,,,,,50,,,,,,,45,,,,[illegible] clear + wind S,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,March,25,,,,,,,,,,58,,,,,,,,44,,,,calm + raining heavy,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,March,26,,,,,,,,,,,45,,,,,,,40,,,,"[illegible] + calm, raining much all day light",
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,March,27,,,,,,,44,,,,43,,,,,,,32,,,,[illegible] clear + air N,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,March,28,,,,,,,,,,47,,,,,,,,33,,,,clear + calm,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,March,29,,,,,,,,,58,,,,,,,,,40,,,,clear + calm,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,March,30,,,,,,,,,,,65,,,,,,,59,,,,overcast + wind S,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,March,31,,60,,,60,,60,,,,,53,,,,,,41,,,,"overcast + wind W by S, raining much from [illegible] till 9pm",
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,April,1,,,32,,,,,,,,,,,,,,,35,,,,"clear + W by N, aurora [borealis]",
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,April,2,,,,,,,,,,,,,,,,,,50,,,,clear + wind SE,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,April,3,,,,,,,,55,,,,,,,,,,50,,,,raining much + wind S,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,April,4,,,,,,,,,,,39,,,,,,,38,,,,raining all day + wind E,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,April,5,,,,,,,,,,,,,,,,,,48,,,,clear + calm,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,April,6,,,,,,,,,56,,,,,,,,,41,,,,clear + calm,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,April,7,,,38,,,,,,,,54,,,48,,,,37,,,,clear + wind E by N,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,April,8,,,38,,,,,,,,,,,,,,,44,,,,clear + calm,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,April,9,,,,,,,,,,,,,,,,,,46,,,,clear + calm,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,April,10,,,52,,,,,,,71,,,69,,,,,54,,,,clear + calm,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,April,11,,,58,,,,,,,,,,,52,,,,48,,,,"wind NW, [illegible] + a large ring round the moon, thunder +  [illegible] from 7 to 9pm",
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,April,12,,,48,51,,,,,,,,59,,,,,,illegible,,,,[illegible] clear + wind W by N,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,April,13,,,,,,,,,48,,,48,,,,,,41,,,,cloudy + wind NW,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,April,14,,"""",39,,,,,,,,,,,,,,,38,,,,clear + calm,"observations began with """
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,April,15,,,,,,,58,,,,,,,,,,,43,,,,clear + calm,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,April,16,,,,,,,,,61,,,,,,,,,44,,,,overcast + wind NE,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,April,17,,,,,,,,,,,,,,,,,,44,,,,overcast + wind SW,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,April,18,,,,44,,,,,35,,,,32,,,,,32,,,,heavy NW wind + sleeting much since [illegible],
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,April,19,,27,28,30,,,,,,,,,,,,,,35,,,,clear + wind NW,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,April,20,,,,,,,,,,56,,,,,,,,46,,,,"clear + calm forenoon, wind S ",
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,April,21,,,retracted,,,,,,,56,,,,,,,,52,,,,clear + wind S,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,April,22,,,44,,,,,,,,,,,,,,,41,,,,clear + calm,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,April,23,,,,,,,,,,,,,,,,,,,,,,,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,April,24,,,,,,,,,,,,,,,,,,39,,,,clear + calm,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,April,25,,,,,,,,,,,,,,,,,,42,,,,clear + calm wind N by W + smoke falling,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,April,26,,,,,,,,,,,,,,,,,,38,,,,clear + wind NW,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,April,27,,,,,,,,,,,,,,55,,,,44,,,,overcast + calm,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,April,28,,,,,,,,,,,,,,,,,,49,,,,calm + raining heavy,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,April,29,,,,,,,,,,,,,,,,,,45,,,,overcast + air NE,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,April,30,,,,,,,,,,,,,,,,,,48,,,,overcast + air SE,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,May,1,,,,,,,,,,,,,,,,,,,,,,,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,May,2,,,,,,,,,,,,,,56,,,,60,,,,[illegible] clear + wind W by S,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,May,3,,,,,,,,,,,71,,,,,,,60,,,,,
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,May,4,,,,60,,,,56,,,,,,,,,,59,,,,"clear + wind SW, heavy thunder squall from [6 to 7pm]",
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,May,5,,,65,,,,,,,,,73,,,67,,,59,,,,"clear N overcast S thundering squall from 5 to 6pm, wind S",
Amherstburg_UKN-501_Forts_1848-03-04-05_OBS-F,1848,May,6,,,,,,,,,,,76,,,,,,,58,,,,clear + calm,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,May,7,,,,,,,,,68,,,,,,,,,59,,,,[illegible] clear + wind NW,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,May,8,,,,,,,,,,,,,,,,,,44,,,,clear + calm,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,May,9,,,,,,,,,,,,,,,,,,56,,,,overcast + wind NW distant thunder all day,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,May,10,,,,,,,,,,,58,,,,48,,,45,,,,cloudy + wind NE,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,May,11,,,,,,,,,,,,,,57,,,,45,,,,clear + wind NE,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,May,12,,,40,,,,,,,,,,60,60,,,,45,,,,clear + wind NW,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,May,13,,,,,,58,,,,,,,,60,,,,43,,,,clear + wind NE,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,May,14,,,,,,,,,,62,,,,,,,,50,,,,clear + wind E by S,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,May,15,,,,,,,,,,,,,,,,,,61,,,,calm + raining heavy for 3 hours,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,May,16,,,,,,,,,,59,,,,,,,,55,,,,"overcast + air E, raining much all last night and a little all day",
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,May,17,,,,,,,,64,,,,,68.5,,,,,55,,,,clear + calm,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,May,18,,,,,,,,,,,76,,,,,,,60,,,,"[illegible] clear + wcalm, much lightning  [illegible]",
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,May,19,,,,,,75,71,,,,,,71,,,,,65,,,,"calm, [cloudy], wind from NW to SE + distant thunder",
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,May,20,,,,,,,71,,,,,,71.5,,,70,,65,,,,overcast  + air E,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,May,21,,,,,,,,,,66,,,,,,,,61,,,,raining a little + wind SE much rain through [illegible],
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,May,22,,,62,,,,64,,,,,,,,,,,59,,,,overcast + air E,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,May,23,,,,,,,,,,75,,75,,,,,,63,,,,"overcast and lightning [illegible] heavy thunder storm from [4:30] to [8:30]pm, wind E",
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,May,24,,,,,,,,,,76,,,,,,,,64,,,,clear + air NW,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,May,25,,,,,,,,,,retracted,76,,,,,,,62,,,,overcast + wind E,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,May,26,,,52,,,,69,,,,68,,,,,62,,58,,,,clear + calm,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,May,27,,,,,,,,,,,,,,,72,,,62,,,,clear + calm,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,May,28,,,,,,,,,82,,83,,,,,,,69,,,,clear + calm,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,May,29,,,,,,,76,,,,,,,,75,,,64,,,,"clear + [air] NW, thunder in the morning ",
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,May,30,,,,69,,,71,,,,,,68,63,,,,47,,,,clear + air NW,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,May,31,,,48,,,67,,,67,,,,,,,,,54,,,,"clear + air W by S, aurora borealis ",
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,June,1,,,,,,,,,,,,,,,,62,,58,,,,clear + calm,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,June,2,,,,,,,,,,,81,,,,73,,,68,,,,"overcast + wind S, much lightning + distant thunder",
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,June,3,,,,,,,,,,,,,,,,,,67,,,,clear + wind S,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,June,4,,,,,,,,,,,,,,,,,,65,,,,clear + wind NW,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,June,5,,,,,,,,,,,68,,,,,,,50,,,,clear + wind NW,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,June,6,,,,,55,,,,,,,,,,,,,46,,,,clear + wind N,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,June,7,,,,53,,,69,,,,,,,66,,,,49,,,,clear + calm,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,June,8,,,,53,,,,,,,70,,,,66,,,54,,,,clear + air S,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,June,9,,,,,,77,,,,,,,,70,,,,62,,,,calm + raining for 4hours,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,June,10,,,,,69,69,,,,,,,,71,,,,64,,,,clear + wind W,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,June,11,,,,,,,,,,,,,,,,,,62,,,,overcast + wind NW ,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,June,12,,,,,,,,,,,,,,,,57,,,47,,,clear + wind NE,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,June,13,,,52,,,,,,,,,,,,,65,,56,53,,,clear + wind E by N,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,June,14,,,,,,,,,82,,,,,,,75,,,66,,,clear + calm,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,June,15,,,,,86,,89,,88,,,,84,82,,77,,,72,,,clear + calm,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,June,16,,,73,,,,79,80,,82,,,80,,82,,,,70,,,partly cloudy + calm,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,June,17,,,,,,,,,,,71,,73,78,,74,,73,73,,,"partly cloudy + wind S, thunder squall 3pm",
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,June,18,,,,,,,,78,,,,,,,,,,72,,,,clear + wind NW,
Amherstburg_UKN-501_Forts_1848-05-06_OBS-F,1848,June,19,,,70,,,,,77,,,78,,,,73,,,,63,,,"clear + wind W by N, thunder squall 6pm",
Amherstburg_UKN-501_Forts_1848-06-07-08_OBS-F,1848,June,20,,"""",70,,,,,,79,,,72,62,65,,,,60,,,,overcast + distant thunder squall 6pm,"observations began with """
Amherstburg_UKN-501_Forts_1848-06-07-08_OBS-F,1848,June,21,,"""",58,,,,,,,,,,75,,74,68,,63,,,,partly cloudy + calm,"observations began with """
Amherstburg_UKN-501_Forts_1848-06-07-08_OBS-F,1848,June,22,,,68,,,,78,,,,78,79,,,75,,,,70,,,overcast + wind SW,
Amherstburg_UKN-501_Forts_1848-06-07-08_OBS-F,1848,June,23,,,,,,,77,,,73,,,,72,,,,,62,,,clear + wind NW much rain last night,
Amherstburg_UKN-501_Forts_1848-06-07-08_OBS-F,1848,June,24,,62,,,,,,,,,,80,80,,,71,,65,,,,clear + wind NW,
Amherstburg_UKN-501_Forts_1848-06-07-08_OBS-F,1848,June,25,,,,,,,,,86,,81,,,,,,,69,,,,clear + wind SW,
Amherstburg_UKN-501_Forts_1848-06-07-08_OBS-F,1848,June,26,,,,75,,,,80,,81,81,,,,80,,,74,,,,clear + wind SW,
Amherstburg_UKN-501_Forts_1848-06-07-08_OBS-F,1848,June,27,,,,,82,,84,,,85,85,83,71-73,,73,,,71,,,,"overcast + heavy thunder storm from 4 to 6pm, 7/8 in water fell and [varied] from SW to NW",
Amherstburg_UKN-501_Forts_1848-06-07-08_OBS-F,1848,June,28,,,,,,,,,,,,,,,,,,60,,,,"clear + wind N, water fell during night ",
Amherstburg_UKN-501_Forts_1848-06-07-08_OBS-F,1848,June,29,,57,59,,,,,,,,,73,,,,70,,60,,,,clear + wind N,
Amherstburg_UKN-501_Forts_1848-06-07-08_OBS-F,1848,June,30,,,,74,,,,,78,,,80,79,,,,,73,,,,overcast + wind W by S,
Amherstburg_UKN-501_Forts_1848-06-07-08_OBS-F,1848,July,1,,55,60,,,,,,,,,,72,71,65,,,66,,,,clear + wind E,
Amherstburg_UKN-501_Forts_1848-06-07-08_OBS-F,1848,July,2,,,,,,,,75,,,73,,,,,,,67,,,,partly overcast + wind SW,
Amherstburg_UKN-501_Forts_1848-06-07-08_OBS-F,1848,July,3,,,62,,,,,,,,,,,66,,,,,,,,,
Amherstburg_UKN-501_Forts_1848-06-07-08_OBS-F,1848,July,4,,,61,,,,,,,,,,,62,,,,60,,,,[illegible] all day much rain since 6pm + calm,
