,StationName,Timezone,UTCoffset,ObservationDate,UTCDate,value,unit,field_key,fieldID,annotationID,transcriptionID,pageID
0,Thunder Bay,America/Thunder_Bay,0,1870-07-01 09:00:00,1870-07-01 09:00:00,cumulus,lct,kind_of_cloud_9am,262,258665,2261,2272
1,Thunder Bay,America/Thunder_Bay,0,1870-07-02 09:00:00,1870-07-02 09:00:00,cumulus,lct,kind_of_cloud_9am,262,259391,2261,2272
2,Thunder Bay,America/Thunder_Bay,0,1870-07-03 09:00:00,1870-07-03 09:00:00,cumulus,lct,kind_of_cloud_9am,262,259415,2261,2272
3,Thunder Bay,America/Thunder_Bay,0,1870-07-04 09:00:00,1870-07-04 09:00:00,cirro-cumulus,lct,kind_of_cloud_9am,262,259424,2261,2272
4,Thunder Bay,America/Thunder_Bay,0,1870-07-05 09:00:00,1870-07-05 09:00:00,stratus,lct,kind_of_cloud_9am,262,259440,2261,2272
5,Thunder Bay,America/Thunder_Bay,0,1870-07-06 09:00:00,1870-07-06 09:00:00,stratus,lct,kind_of_cloud_9am,262,259464,2261,2272
6,Thunder Bay,America/Thunder_Bay,0,1870-07-07 09:00:00,1870-07-07 09:00:00,cumulus,lct,kind_of_cloud_9am,262,259490,2261,2272
7,Thunder Bay,America/Thunder_Bay,0,1870-07-08 09:00:00,1870-07-08 09:00:00,cumulus,lct,kind_of_cloud_9am,262,259500,2261,2272
8,Thunder Bay,America/Thunder_Bay,0,1870-07-09 09:00:00,1870-07-09 09:00:00,cumulus,lct,kind_of_cloud_9am,262,259504,2261,2272
9,Thunder Bay,America/Thunder_Bay,0,1870-07-10 09:00:00,1870-07-10 09:00:00,nimbus,lct,kind_of_cloud_9am,262,259522,2261,2272
10,Thunder Bay,America/Thunder_Bay,0,1870-07-11 09:00:00,1870-07-11 09:00:00,0,lct,kind_of_cloud_9am,262,261810,2261,2272
11,Thunder Bay,America/Thunder_Bay,0,1870-07-12 09:00:00,1870-07-12 09:00:00,nimbus,lct,kind_of_cloud_9am,262,261821,2261,2272
12,Thunder Bay,America/Thunder_Bay,0,1870-07-13 09:00:00,1870-07-13 09:00:00,cirrus,lct,kind_of_cloud_9am,262,261834,2261,2272
13,Thunder Bay,America/Thunder_Bay,0,1870-07-14 09:00:00,1870-07-14 09:00:00,cumulus,lct,kind_of_cloud_9am,262,261841,2261,2272
14,Thunder Bay,America/Thunder_Bay,0,1870-07-15 09:00:00,1870-07-15 09:00:00,cirro-cumulus,lct,kind_of_cloud_9am,262,261844,2261,2272
15,Thunder Bay,America/Thunder_Bay,0,1870-07-16 09:00:00,1870-07-16 09:00:00,cumulus,lct,kind_of_cloud_9am,262,261851,2261,2272
