,StationName,Timezone,UTCoffset,ObservationDate,UTCDate,value,unit,field_key,fieldID,annotationID,transcriptionID,pageID
0,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-09-11 09:00:00,1768-09-11 09:00:00,empty,F,open_air_therm_am,342,386585,3036,2918
1,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-09-12 09:00:00,1768-09-12 09:00:00,44,F,open_air_therm_am,342,386586,3036,2918
2,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-09-13 09:00:00,1768-09-13 09:00:00,44,F,open_air_therm_am,342,386587,3036,2918
3,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-09-14 09:00:00,1768-09-14 09:00:00,38,F,open_air_therm_am,342,386588,3036,2918
4,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-09-15 09:00:00,1768-09-15 09:00:00,38,F,open_air_therm_am,342,386589,3036,2918
5,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-09-16 09:00:00,1768-09-16 09:00:00,32,F,open_air_therm_am,342,386590,3036,2918
6,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-09-17 09:00:00,1768-09-17 09:00:00,34,F,open_air_therm_am,342,386591,3036,2918
7,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-09-18 09:00:00,1768-09-18 09:00:00,32,F,open_air_therm_am,342,386592,3036,2918
8,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-09-19 09:00:00,1768-09-19 09:00:00,33,F,open_air_therm_am,342,386593,3036,2918
9,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-09-20 09:00:00,1768-09-20 09:00:00,34,F,open_air_therm_am,342,386594,3036,2918
10,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-09-21 09:00:00,1768-09-21 09:00:00,38,F,open_air_therm_am,342,386595,3036,2918
11,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-09-22 09:00:00,1768-09-22 09:00:00,43,F,open_air_therm_am,342,386596,3036,2918
12,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-09-23 09:00:00,1768-09-23 09:00:00,47,F,open_air_therm_am,342,386597,3036,2918
13,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-09-24 09:00:00,1768-09-24 09:00:00,50,F,open_air_therm_am,342,386598,3036,2918
14,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-09-25 09:00:00,1768-09-25 09:00:00,46,F,open_air_therm_am,342,386599,3036,2918
15,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-09-26 09:00:00,1768-09-26 09:00:00,42,F,open_air_therm_am,342,386600,3036,2918
16,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-09-27 09:00:00,1768-09-27 09:00:00,40.5,F,open_air_therm_am,342,386601,3036,2918
17,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-09-28 09:00:00,1768-09-28 09:00:00,40,F,open_air_therm_am,342,386602,3036,2918
18,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-09-29 09:00:00,1768-09-29 09:00:00,44,F,open_air_therm_am,342,386603,3036,2918
19,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-09-30 09:00:00,1768-09-30 09:00:00,38,F,open_air_therm_am,342,386604,3036,2918
20,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-10-01 09:00:00,1768-10-01 09:00:00,35,F,open_air_therm_am,342,386926,3039,2916
21,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-10-02 09:00:00,1768-10-02 09:00:00,39,F,open_air_therm_am,342,386929,3039,2916
22,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-10-03 09:00:00,1768-10-03 09:00:00,38,F,open_air_therm_am,342,386932,3039,2916
23,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-10-04 09:00:00,1768-10-04 09:00:00,29,F,open_air_therm_am,342,386935,3039,2916
24,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-10-05 09:00:00,1768-10-05 09:00:00,29,F,open_air_therm_am,342,386938,3039,2916
25,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-10-06 09:00:00,1768-10-06 09:00:00,-999,F,open_air_therm_am,342,386941,3039,2916
26,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-10-07 09:00:00,1768-10-07 09:00:00,29,F,open_air_therm_am,342,386944,3039,2916
27,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-10-08 09:00:00,1768-10-08 09:00:00,28,F,open_air_therm_am,342,386947,3039,2916
28,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-10-09 09:00:00,1768-10-09 09:00:00,30,F,open_air_therm_am,342,386950,3039,2916
29,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-10-10 09:00:00,1768-10-10 09:00:00,34,F,open_air_therm_am,342,386954,3039,2916
30,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-10-11 09:00:00,1768-10-11 09:00:00,27,F,open_air_therm_am,342,387017,3039,2916
31,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-10-12 09:00:00,1768-10-12 09:00:00,23,F,open_air_therm_am,342,387014,3039,2916
32,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-10-13 09:00:00,1768-10-13 09:00:00,33,F,open_air_therm_am,342,387011,3039,2916
33,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-10-14 09:00:00,1768-10-14 09:00:00,26,F,open_air_therm_am,342,387008,3039,2916
34,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-10-15 09:00:00,1768-10-15 09:00:00,32,F,open_air_therm_am,342,387005,3039,2916
35,Fort Prince of Wales (HBC),America/Winnipeg,0,1768-10-16 09:00:00,1768-10-16 09:00:00,17,F,open_air_therm_am,342,387002,3039,2916
