File Name,Year,Month,Day,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,0,1,Weather,Transcriber comments
Amherstburg_UKN-501_Forts_1845-04-05_OBS-F,1845,April,16,,,,55,56,,,,,,63,,,,,,,48,,,,"cloudy + SE wind, raining from 1 to 3pm",
Amherstburg_UKN-501_Forts_1845-04-05_OBS-F,1845,April,17,,,,,,,,64,,72,,,,,,,,56,,,,"E wind lightning at 7pm, heavy thunder + raining since 8pm much light [illegible] ",
Amherstburg_UKN-501_Forts_1845-04-05_OBS-F,1845,April,18,,,,,,66,,,,,68,,,,57,,,58,,,,calm + raining thunder + raining since 7pm,
Amherstburg_UKN-501_Forts_1845-04-05_OBS-F,1845,April,19,,,,55,,,56,,,,,,,,,,,48,,,,clear + NW wind,
Amherstburg_UKN-501_Forts_1845-04-05_OBS-F,1845,April,20,,,,,,,,,,,,,,,,,,46,,,,clear + E by S wind,
Amherstburg_UKN-501_Forts_1845-04-05_OBS-F,1845,April,21,,,,,,,,,,,,,,,51,,,45,,,,clear + SE wind,
Amherstburg_UKN-501_Forts_1845-04-05_OBS-F,1845,April,22,,,,,,,,,,,64,,,,,,,64,,,,overcast + SE wind lightning SW ,
Amherstburg_UKN-501_Forts_1845-04-05_OBS-F,1845,April,23,,,,,,,,,,,,,,,,,,,57,,,clear + calm,
Amherstburg_UKN-501_Forts_1845-04-05_OBS-F,1845,April,24,,,,,,,,,,,68,,,,,,,,54,,,NW wind + much thunder + rain since 7pm,
Amherstburg_UKN-501_Forts_1845-04-05_OBS-F,1845,April,25,,,,,58,,,,,,,,,,,,,,56,,,clear + NW wind,
Amherstburg_UKN-501_Forts_1845-04-05_OBS-F,1845,April,26,,,,,,,,,,,68,,,,,,,,58,,,overcast + NE wind,
Amherstburg_UKN-501_Forts_1845-04-05_OBS-F,1845,April,27,,,,,,,,,,,,,,,,,,58,,,,[illegible] partly cloudy and aurora borealis ,
Amherstburg_UKN-501_Forts_1845-04-05_OBS-F,1845,April,28,,,,,54,,,,,,,,,,,,,,58,,,,
Amherstburg_UKN-501_Forts_1845-04-05_OBS-F,1845,April,29,,,,,,,,,,,,,,,61,,,,57,,,partly overcast + SE wind + lightning SE,
Amherstburg_UKN-501_Forts_1845-04-05_OBS-F,1845,April,30,,,,,,,,,,,,69,,,,,,,,,,,
Amherstburg_UKN-501_Forts_1845-04-05_OBS-F,1845,May,1,,,,,,,65,,,,,,,,,56,,50,,,,clear + W wind,
Amherstburg_UKN-501_Forts_1845-04-05_OBS-F,1845,May,2,,,,,,58,,,,,,,,,,,,52,,,,clear + NW wind,
Amherstburg_UKN-501_Forts_1845-04-05_OBS-F,1845,May,3,,,,,,65,,,,,,,,,,,,,55,,,[illegible] + W air,
Amherstburg_UKN-501_Forts_1845-04-05_OBS-F,1845,May,4,,,,,,60,,,,65,,,,,,,,46,,,,clear + NW wind,
Amherstburg_UKN-501_Forts_1845-04-05_OBS-F,1845,May,5,,,46,5,,,,,,,,,,,,,,47,,,,clear + W by S [wind],
Amherstburg_UKN-501_Forts_1845-04-05_OBS-F,1845,May,6,,,,,,,,,68,,,,,,,,,,57,,,partly overcast + W by N wind,
Amherstburg_UKN-501_Forts_1845-04-05_OBS-F,1845,May,7,,,,,45,,45,,,,,,,,,,,,30,21,,clear + NW wind,
Amherstburg_UKN-501_Forts_1845-04-05_OBS-F,1845,May,8,,[5/28],,45,,,,,,,,,,,,,,55,,,,[illegible] clear + W wind,
Amherstburg_UKN-501_Forts_1845-04-05_OBS-F,1845,May,9,,,,,,,,,,,,,,,,,,55,,,,clear + W by N wind,
Amherstburg_UKN-501_Forts_1845-04-05_OBS-F,1845,May,10,,,,,71,,,,75,77,,,,77,,,,,57,,,clear + calm,
Amherstburg_UKN-501_Forts_1845-04-05_OBS-F,1845,May,11,,,,,,,77,,81,,,,,,,,,64,,,,clear + calm,
Amherstburg_UKN-501_Forts_1845-04-05_OBS-F,1845,May,12,,,,,,75,75,,,,83,,,77,,73,,67,,,,clear + air W,
Amherstburg_UKN-501_Forts_1845-04-05_OBS-F,1845,May,13,,,,,,74,76,,,81,,,,,,,,,66,,,overcast + SW wind,
Amherstburg_UKN-501_Forts_1845-04-05_OBS-F,1845,May,14,,,,,,,72,,,75,77,,,,65,,,56,,,,clear + NW wind- heavy [electrical] windy whirilng the [steady] fall of [illegible] 6pm,
Amherstburg_UKN-501_Forts_1845-04-05_OBS-F,1845,May,15,,,40,,49,53,,,56,,,,,,52,41,,,38,,,clear + NW wind + rain last night ,
Amherstburg_UKN-501_Forts_1845-04-05_OBS-F,1845,May,16,,36,42,,,,58,,59,,,,,,,,,43,,,,clear + NW wind,
Amherstburg_UKN-501_Forts_1845-04-05_OBS-F,1845,May,17,,,,,,,,,,,,,,,,,,60,,,,partly overcast + W wind,
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,May,18,,55,,,,,,,,,,,,,,,,,,,,clear + calm,
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,May,19,,59,,,,,,72,,,,,,,,,,62,,,,[illegible] + E by N,
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,May,20,,,50,,,,,,,,66,,,62,,,,48,,,,mostly clear + NW wind,
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,May,21,,,47,,,,,,,,,,,,55,,,48,,,,[illegible] + W wind,
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,May,22,,,,,,,58,,,,53,50,,,,,,48,,,,overcast + NW wind heavy rain squall 3pm,
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,May,23,,,48,,,,,64,,,,,,,,,,55,,,,clear + smert NW wind,
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,May,24,,,,,,,,,58,,,,,,,,,,41,,,clear + calm,
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,May,25,,,,,,,,,68,,,,,,,,,,55,,,clear + calm,
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,May,26,,,,,,,,,68,,,,,,71,,,,62,,,clear + NW wind,
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,May,27,,,,,,,,,,,,,,,73,,,,68,68,,overcast + smert S wind,
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,May,28,,,,,,,,,,,,,,,63,,,,45,,,overcast + NW wind thunder storm 3pm,
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,May,29,,,,,,,,,52,,,,,50,47,44,,35,[34],,,much rain + wind [illegible],
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,May,30,,,,,57,,59,,,,,,,,,,,,46,,,"clear + air E, air SE",
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,May,31,,,,,,,,,,66,,,,,,,,,51,,,clear + calm,
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,June,1,,,,,,,,,77,,,,,,,,,87,,,,[illegible] clear + SE wind,
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,June,2,,,,75,,,81,,,,,,,,,76,,,71,,,[illegible] overcast + S wind,
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,June,3,,,,,,,75,,,78,,79,,78,,,,,66,,,clear + [illegible] calm + lightning west,
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,June,4,,,,,,,,79,,79,,,,,,,,69,,,,"clear + calm, thunderstorm [illegible] SE a little rain, lightning SE",
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,June,5,,,,,71,,,76,,,,,,,,,,,57,,,overcast + calm,
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,June,6,,,,,,,,,,,,,,,,,,59,,,,"clear + calm, lightning E",
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,June,7,,,,,,71,,,,82,,83,,79,,,74,74,,,,clear + smert wind from S,
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,June,8,,,,,,84,,,,,,,77,,,,,73,,,,clear + W by N wind,
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,June,9,,,,,,,,,,,,,,,74,,,,72,,,partly overcast + W wind,
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,June,10,,,,,,,,,,,,,,72,,,,,70,,,"clear + W wind, heavy rain 5pm",
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,June,11,,,,,74,,,,,75,,,,,,,,,68,,,"overcast, S wind + lightning WNW",
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,June,12,,,,,,,,,,,76,,,,,,,,68,,,"clear + W by N wind, [heavy] rain about 10pm",
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,June,13,,,,,,,,,,,,,,,,,,,66,,,overcast + W by N wind,
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,June,14,,,57,,,,,,,,,,,68,,,,,59,,,partly cloudy + W wind,
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,June,15,,,,,,,,,,,67,,,,,,,63,,,,clear + W wind,
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,June,16,,,,,,,,,,,60,,,,,,,,55,,,clear + NW wind,
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,June,17,,,,,,65,,,,,,,,,,,,,57,,,overcast + NW wind,
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,June,18,,,,,,43,,,,,,,,,,,,62,,,,overcast + NW wind,
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,June,19,,,,,,,,,,,,,,,,66,,,65,,,overcast + NW wind,
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,June,20,,,,,,69,,,71,,,,,,,,,,69,,,overcast W by S wind,
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,June,21,,,,,70,,,,,74,,,,,,67,,,57,,,clear + W by N wind,
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,June,22,,,,,,,67,,,,,,,,,,,69,,,,overcast + calm,
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,June,23,,,67,,,73,,77,,,,,,,75,,,69,,,,clear + sleet [illegible],
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,June,24,,,,,,,81,85,,,84,,,,,,,69,,,,overcast + NW wind,
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,June,25,,,,,,79,,79,79,,77,,,,71,,,,62,,,clear + E by S wind,
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,June,26,,,,,70,,,77,,,78,,,76,75,,,68,,,,clear + NW wind,
Amherstburg_UKN-501_Forts_1845-05-06_OBS-F,1845,June,27,,,,,,,76,,,78,,,,,,,,69,,,,overcast + W by N wind,
Amherstburg_UKN-501_Forts_1845-06-07-08_OBS-F,1845,June,28,,"""","""","""","""",74,,,,78,,,,76,,,,,65,,,partly cloudy + NW wind,
Amherstburg_UKN-501_Forts_1845-06-07-08_OBS-F,1845,June,29,,,,,,,62,,,,61,,,,,,,56,,,,clear + N by W [illegible],
Amherstburg_UKN-501_Forts_1845-06-07-08_OBS-F,1845,June,30,,,,,64,68,,,,,,68,,,,,,58,,,,clear + SE wind,
Amherstburg_UKN-501_Forts_1845-06-07-08_OBS-F,1845,July,1,,,,,,,65,,,,69,,,68,,,,,66,,,"partly clear + W wind, much lightning NW + rain heavy about 5pm",
Amherstburg_UKN-501_Forts_1845-06-07-08_OBS-F,1845,July,2,,,,,,63,,,,,,,,,59,,,54,,,,clear + NW wind raining mostly all day [light] ,
Amherstburg_UKN-501_Forts_1845-06-07-08_OBS-F,1845,July,3,,,,,,69,,,,65,,,,,,,,54,,,,clear + NW wind,
Amherstburg_UKN-501_Forts_1845-06-07-08_OBS-F,1845,July,4,,,,,,,,70,69,,,,,69,,,,59,,,,clear + W wind,
Amherstburg_UKN-501_Forts_1845-06-07-08_OBS-F,1845,July,5,,,,,,,,,,,,,,,,,,65,,,,clear + W by N wind,
Amherstburg_UKN-501_Forts_1845-06-07-08_OBS-F,1845,July,6,,,,,,79,,,84,,,,,,,,,73,,,,clear + W wind,
Amherstburg_UKN-501_Forts_1845-06-07-08_OBS-F,1845,July,7,,,,,77,,,84,,81,80,,,,74,,,73,,,,"partly overcast + NW wind, much [thunder] + heavy rain from 3 to 5pm",
Amherstburg_UKN-501_Forts_1845-06-07-08_OBS-F,1845,July,8,,,,,,,73,,,,78,retracted,,78,,,,70,,,,clear + SE wind + distant lightning S,
