,StationName,Timezone,UTCoffset,ObservationDate,UTCDate,value,unit,field_key,fieldID,annotationID,transcriptionID,pageID
1,Quebec,America/Montreal,0,1859-01-01 00:00:00,1859-01-01 00:00:00,0 0,mno,wind_force_9am,223,509638,3762,3633
2,Quebec,America/Montreal,0,1859-01-02 00:00:00,1859-01-02 00:00:00,empty,mno,wind_force_9am,223,509557,3762,3633
3,Quebec,America/Montreal,0,1859-01-03 00:00:00,1859-01-03 00:00:00,0 4,mno,wind_force_9am,223,509640,3762,3633
4,Quebec,America/Montreal,0,1859-01-04 00:00:00,1859-01-04 00:00:00,0 0,mno,wind_force_9am,223,509641,3762,3633
5,Quebec,America/Montreal,0,1859-01-05 00:00:00,1859-01-05 00:00:00,0 0,mno,wind_force_9am,223,509642,3762,3633
6,Quebec,America/Montreal,0,1859-01-06 00:00:00,1859-01-06 00:00:00,0 0,mno,wind_force_9am,223,509643,3762,3633
7,Quebec,America/Montreal,0,1859-01-07 00:00:00,1859-01-07 00:00:00,0 0,mno,wind_force_9am,223,509644,3762,3633
8,Quebec,America/Montreal,0,1859-01-08 00:00:00,1859-01-08 00:00:00,1 0,mno,wind_force_9am,223,509645,3762,3633
9,Quebec,America/Montreal,0,1859-01-09 00:00:00,1859-01-09 00:00:00,empty,mno,wind_force_9am,223,509571,3762,3633
10,Quebec,America/Montreal,0,1859-01-10 00:00:00,1859-01-10 00:00:00,0 0,mno,wind_force_9am,223,509646,3762,3633
11,Quebec,America/Montreal,0,1859-01-11 00:00:00,1859-01-11 00:00:00,0 0,mno,wind_force_9am,223,509647,3762,3633
12,Quebec,America/Montreal,0,1859-01-12 00:00:00,1859-01-12 00:00:00,0 0,mno,wind_force_9am,223,509648,3762,3633
13,Quebec,America/Montreal,0,1859-01-13 00:00:00,1859-01-13 00:00:00,1 0,mno,wind_force_9am,223,509649,3762,3633
14,Quebec,America/Montreal,0,1859-01-14 00:00:00,1859-01-14 00:00:00,0,mno,wind_force_9am,223,509650,3762,3633
15,Quebec,America/Montreal,0,1859-01-15 00:00:00,1859-01-15 00:00:00,0 8,mno,wind_force_9am,223,509651,3762,3633
16,Quebec,America/Montreal,0,1859-01-16 00:00:00,1859-01-16 00:00:00,empty,mno,wind_force_9am,223,509486,3762,3633
17,Quebec,America/Montreal,0,1859-01-17 00:00:00,1859-01-17 00:00:00,0 0,mno,wind_force_9am,223,509652,3762,3633
18,Quebec,America/Montreal,0,1859-01-18 00:00:00,1859-01-18 00:00:00,0 0,mno,wind_force_9am,223,509653,3762,3633
19,Quebec,America/Montreal,0,1859-01-19 00:00:00,1859-01-19 00:00:00,0 8,mno,wind_force_9am,223,509654,3762,3633
20,Quebec,America/Montreal,0,1859-01-20 00:00:00,1859-01-20 00:00:00,0 0,mno,wind_force_9am,223,509655,3762,3633
21,Quebec,America/Montreal,0,1859-01-21 00:00:00,1859-01-21 00:00:00,0 0,mno,wind_force_9am,223,509656,3762,3633
22,Quebec,America/Montreal,0,1859-01-22 00:00:00,1859-01-22 00:00:00,0 0,mno,wind_force_9am,223,509657,3762,3633
23,Quebec,America/Montreal,0,1859-01-23 00:00:00,1859-01-23 00:00:00,empty,mno,wind_force_9am,223,509530,3762,3633
24,Quebec,America/Montreal,0,1859-01-24 00:00:00,1859-01-24 00:00:00,0 8,mno,wind_force_9am,223,509662,3762,3633
25,Quebec,America/Montreal,0,1859-01-25 00:00:00,1859-01-25 00:00:00,0 0,mno,wind_force_9am,223,509665,3762,3633
26,Quebec,America/Montreal,0,1859-01-26 00:00:00,1859-01-26 00:00:00,0 0,mno,wind_force_9am,223,509666,3762,3633
