,StationName,Timezone,UTCoffset,ObservationDate,UTCDate,value,unit,field_key,fieldID,annotationID,transcriptionID,pageID
0,Pictou,America/Halifax,0,1872-01-01 07:00:00,1872-01-01 07:00:00,62.0,F,attached_thermometer_7am,88,247029,2178,2062
1,Pictou,America/Halifax,0,1872-01-02 07:00:00,1872-01-02 07:00:00,57.0,F,attached_thermometer_7am,88,247030,2178,2062
2,Pictou,America/Halifax,0,1872-01-03 07:00:00,1872-01-03 07:00:00,56.0,F,attached_thermometer_7am,88,247031,2178,2062
3,Pictou,America/Halifax,0,1872-01-04 07:00:00,1872-01-04 07:00:00,56.0,F,attached_thermometer_7am,88,247032,2178,2062
4,Pictou,America/Halifax,0,1872-01-05 07:00:00,1872-01-05 07:00:00,64.5,F,attached_thermometer_7am,88,247033,2178,2062
5,Pictou,America/Halifax,0,1872-01-06 07:00:00,1872-01-06 07:00:00,62.0,F,attached_thermometer_7am,88,247034,2178,2062
6,Pictou,America/Halifax,0,1872-01-07 07:00:00,1872-01-07 07:00:00,48.0,F,attached_thermometer_7am,88,247035,2178,2062
7,Pictou,America/Halifax,0,1872-01-08 07:00:00,1872-01-08 07:00:00,53.0,F,attached_thermometer_7am,88,247036,2178,2062
8,Pictou,America/Halifax,0,1872-01-09 07:00:00,1872-01-09 07:00:00,56.5,F,attached_thermometer_7am,88,247037,2178,2062
9,Pictou,America/Halifax,0,1872-01-10 07:00:00,1872-01-10 07:00:00,53.0,F,attached_thermometer_7am,88,247038,2178,2062
10,Pictou,America/Halifax,0,1872-01-11 07:00:00,1872-01-11 07:00:00,52.0,F,attached_thermometer_7am,88,247039,2178,2062
11,Pictou,America/Halifax,0,1872-01-12 07:00:00,1872-01-12 07:00:00,57.5,F,attached_thermometer_7am,88,247040,2178,2062
12,Pictou,America/Halifax,0,1872-01-13 07:00:00,1872-01-13 07:00:00,54.5,F,attached_thermometer_7am,88,247041,2178,2062
13,Pictou,America/Halifax,0,1872-01-14 07:00:00,1872-01-14 07:00:00,53.0,F,attached_thermometer_7am,88,247042,2178,2062
14,Pictou,America/Halifax,0,1872-01-15 07:00:00,1872-01-15 07:00:00,54.5,F,attached_thermometer_7am,88,247043,2178,2062
15,Pictou,America/Halifax,0,1872-01-16 07:00:00,1872-01-16 07:00:00,52.0,F,attached_thermometer_7am,88,247044,2178,2062
