,StationName,Timezone,UTCoffset,ObservationDate,UTCDate,value,unit,field_key,fieldID,annotationID,transcriptionID,pageID
0,Little Whale River,America/Montreal,0,1861-11-01 07:00:00,1861-11-01 07:00:00,north,dir,wind_direction_7am,114,383936,3019,2893
1,Little Whale River,America/Montreal,0,1861-11-02 07:00:00,1861-11-02 07:00:00,south,dir,wind_direction_7am,114,384184,3019,2893
2,Little Whale River,America/Montreal,0,1861-11-03 07:00:00,1861-11-03 07:00:00,south-east,dir,wind_direction_7am,114,384185,3019,2893
3,Little Whale River,America/Montreal,0,1861-11-04 07:00:00,1861-11-04 07:00:00,south-east,dir,wind_direction_7am,114,384186,3019,2893
4,Little Whale River,America/Montreal,0,1861-11-05 07:00:00,1861-11-05 07:00:00,south,dir,wind_direction_7am,114,384187,3019,2893
5,Little Whale River,America/Montreal,0,1861-11-06 07:00:00,1861-11-06 07:00:00,0,dir,wind_direction_7am,114,384188,3019,2893
6,Little Whale River,America/Montreal,0,1861-11-07 07:00:00,1861-11-07 07:00:00,south,dir,wind_direction_7am,114,384189,3019,2893
7,Little Whale River,America/Montreal,0,1861-11-08 07:00:00,1861-11-08 07:00:00,south-west,dir,wind_direction_7am,114,384190,3019,2893
8,Little Whale River,America/Montreal,0,1861-11-09 07:00:00,1861-11-09 07:00:00,south-west,dir,wind_direction_7am,114,384191,3019,2893
9,Little Whale River,America/Montreal,0,1861-11-10 07:00:00,1861-11-10 07:00:00,south,dir,wind_direction_7am,114,384192,3019,2893
10,Little Whale River,America/Montreal,0,1861-11-11 07:00:00,1861-11-11 07:00:00,south,dir,wind_direction_7am,114,384193,3019,2893
11,Little Whale River,America/Montreal,0,1861-11-12 07:00:00,1861-11-12 07:00:00,south,dir,wind_direction_7am,114,384194,3019,2893
12,Little Whale River,America/Montreal,0,1861-11-13 07:00:00,1861-11-13 07:00:00,south,dir,wind_direction_7am,114,384195,3019,2893
