Station ID,8010,,Station,Latitude,Longitude,Elevation,Observer,Start,End,,,,,,,,,,,
Observer ID,65,,FortSimpson,47.56,-52.7,unknown,Anon,1849-10,1850-06,,,,,,,,,,,
,,,,,,,inHg,F,F,F,dir,tenth,mno,mno,mno,mno,mno,lct,mno,
,,,,,,,p,ta,tb,atb,dd,wf,wx,wx,wx,wx,wx,c ,wx,
,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
Observer_ID,Station_ID,year,month,day,julian day,hour,Barometer Aneroid,Air Thermometer Spirit,Wet Thermometer Mercury,Air thermometer mercury,Wind direction 8AM,Wind force,Weather 1,Weather 2,Weather 3,Weather 4,Weather 5,cloud,Remarks ,Filename
65,8010,1850,1,2,2,19,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,2,2,20,28.125,1.4,-999.9,56,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,2,2,22,28.14,9,-999.9,55,Calm,0,clear,cloudy,missing,missing,missing, cirrus,missing,
65,8010,1850,1,2,2,0,28.13,23,-999.9,49,W,4,overast,missing,missing,missing,missing,missing,Very mild weather,
65,8010,1850,1,3,3,8,-999.9,-999.9,-999.9,-999.9,N.W.,2,clear,cloudy,missing,missing,missing, cirrus,missing,
65,8010,1850,1,3,3,9,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,3,3,10,28.23,23,-999.9,57,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,3,3,11,-999.9,-999.9,-999.9,-999.9,missing,3,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,3,3,12,28.23,23,-999.9,56,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,3,3,13,-999.9,-999.9,-999.9,-999.9,N.W.,3,clear,cloudy,missing,missing,missing, cirrus,missing,
65,8010,1850,1,3,3,14,28.23,23.5,-999.9,56,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,3,3,15,-999.9,-999.9,-999.9,-999.9,N.W.,3,clear,cloudy,missing,missing,missing, cirrus,missing,
65,8010,1850,1,3,3,16,28.25,23.5,-999.9,62,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,3,3,17,-999.9,-999.9,-999.9,-999.9,N.W.,missing,clear,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,3,3,18,28.28,20,-999.9,59,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,3,3,19,-999.9,-999.9,-999.9,-999.9,west,3,clear,cloudy,missing,missing,missing, cirrus,Several patches of Aurora in the Zenith,
65,8010,1850,1,3,3,20,28.32,17,-999.9,60,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,3,3,21,-999.9,-999.9,-999.9,-999.9,missing,5,clear,cloudy,missing,missing,missing,missing,Faint streaks of Aurora to the N.W. and in the zenith,
65,8010,1850,1,3,3,22,28.32,17,-999.9,59,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,4,4,9,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,4,4,10,28.35,-0.5,-999.9,46,N.W. by N.,1,clear,cloudy,missing,missing,missing, cirrus,missing,
65,8010,1850,1,4,4,11,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,4,4,12,28.365,-0.8,-999.9,51,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,4,4,13,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,4,4,14,28.395,-1,-999.9,50,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,4,4,15,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,4,4,16,28.41,-2.2,-999.9,52,N.N.W.,2,clear,cloudy,missing,missing,missing,missing,missing,
65,8010,1850,1,4,4,17,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,4,4,18,28.42,2.2,-999.9,50,missing,3,cloudy,missing,missing,missing,missing, cirrus,missing,
65,8010,1850,1,4,4,19,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,4,4,20,28.43,5,-999.9,46,N.W. by N,5,cloudy,missing,missing,missing,missing, cirrus,missing,
65,8010,1850,1,4,4,21,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,4,4,22,28.48,1,-999.9,48,missing,missing,clear,cloudy,missing,missing,missing, cirrus,missing,
65,8010,1850,1,5,5,8,-999.9,-999.9,-999.9,-999.9,Calm,0,clear,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,5,5,9,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,5,5,10,28.39,-9.6,-999.9,38,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,5,5,11,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,5,5,12,28.31,-13.2,-999.9,38,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,5,5,13,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,5,5,14,28.28,-12.6,-999.9,48,Calm,0,overcast,snow,missing,missing,missing,missing,missing,
65,8010,1850,1,5,5,15,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,5,5,16,28.21,-14,-999.9,46,S.E.,1,cloudy,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,5,5,17,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,5,5,18,28.16,-14,-999.9,51,S.E.,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,5,5,19,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,5,5,20,28.12,-14,-999.9,45,S.E.,4,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,5,5,21,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,5,5,22,28.11,-17,-999.9,50,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,6,6,8,-999.9,-999.9,-999.9,-999.9,Calm,0,clear,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,6,6,9,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,6,6,10,28.24,-28.2,-999.9,31,Calm,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,6,6,11,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,6,6,12,28.08,-28,-999.9,44,Calm,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,6,6,13,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,6,6,14,28.26,-29.8,-999.9,36,Calm,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,6,6,15,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,6,6,16,28.27,-33.5,-999.9,40,Calm,missing,clear,cloudy,missing,missing,missing, cirrus,missing,
65,8010,1850,1,6,6,17,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,6,6,18,28.23,-36.2,-999.9,39,Calm,missing,clear,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,6,6,19,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,6,6,20,28.22,-36.5,-999.9,44,Calm,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,6,6,21,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,6,6,22,28.15,-38.2,-999.9,38,Calm,0,clear,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,7,7,9,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,7,7,10,27.64,-29.5,-999.9,25,S.E.,2,clear,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,7,7,11,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,7,7,12,27.63,-26.8,-999.9,34,S.E.,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,7,7,13,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,7,7,14,27.57,-26,-999.9,38,S.E.,1,clear,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,7,7,15,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,7,7,16,27.57,-27,-999.9,45,S.E.,1,clear,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,7,7,17,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,7,7,18,27.6,-34,-999.9,44,Calm,0,clear,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,7,7,19,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,7,7,20,27.665,-30.4,-999.9,45,W,1,clear,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,7,7,21,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,7,7,22,27.66,-38,-999.9,42,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,7,7,23,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,7,7,0,27.68,-38,-999.9,37,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,8,8,9,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,8,8,10,27.34,-26.5,-999.9,37,Calm,0,clear,cloudy,missing,missing,missing, cirrus,missing,
65,8010,1850,1,8,8,11,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,8,8,12,27.83,-24.6,-999.9,31,missing,missing,clear,cloudy,missing,missing,missing, cirrus,missing,
65,8010,1850,1,8,8,13,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,8,8,14,27.87,-24.5,-999.9,31,missing,missing,clear,cloudy,missing,missing,missing, cirrus,missing,
65,8010,1850,1,8,8,15,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,8,8,16,27.925,-30,-999.9,50,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,8,8,17,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,8,8,18,27.91,-34.2,-999.9,43,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,8,8,19,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,8,8,20,27.93,-36.8,-999.9,54,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,8,8,21,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,8,8,22,27.93,-37.2,-999.9,42,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,8,8,23,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,9,9,9,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,9,9,10,27.77,-30,-999.9,30,Calm,0,overcast,snow,missing,missing,missing,missing,missing,
65,8010,1850,1,9,9,11,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,9,9,12,27.75,-25.2,-999.9,37,Calm,0,overcast,snow,missing,missing,missing,missing,missing,
65,8010,1850,1,9,9,13,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,9,9,14,27.74,-24.5,-999.9,36,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,9,9,15,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,9,9,16,27.73,-24.2,-999.9,45,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,9,9,17,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,9,9,18,27.73,-23.4,-999.9,48,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,9,9,19,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,9,9,20,27.7,-21,-999.9,45,South,1,overcast,snow,missing,missing,missing,missing,missing,
65,8010,1850,1,9,9,21,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,9,9,22,27.68,-21.8,-999.9,46,S.W.,3,overcast,snow,missing,missing,missing,missing,missing,
65,8010,1850,1,9,9,23,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,9,9,0,27.64,-21,-999.9,40,S.W.,2,overcast,snow,missing,missing,missing,missing,missing,
65,8010,1850,1,10,10,9,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,10,10,10,27.61,-19.5,-999.9,37,N.W.,3,overcast,snow,missing,missing,missing,missing,missing,
65,8010,1850,1,10,10,11,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,10,10,12,27.59,-18.8,-999.9,28,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,10,10,13,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,10,10,14,27.66,-20,-999.9,44,missing,3,overcast,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,10,10,15,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,10,10,16,27.7,-22.5,-999.9,45,missing,2,clear,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,10,10,17,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,10,10,18,27.73,-25.5,-999.9,50,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,10,10,19,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,10,10,20,27.73,-27.5,-999.9,46,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,10,10,21,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,10,10,22,27.74,-29.8,-999.9,44,missing,1,clear,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,11,11,8,-999.9,-43,-999.9,-999.9,Calm,0,cloudy,missing,missing,missing,missing, cirrus,missing,
65,8010,1850,1,11,11,9,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,11,11,10,27.8,-37.5,-999.9,31,N.W.,1,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,11,11,11,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,11,11,12,27.79,-30,-999.9,35,N.W.,2,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,11,11,13,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,11,11,14,27.8,-28,-999.9,39,N.W.,3,overcast,gale,missing,missing,missing,missing,missing,
65,8010,1850,1,11,11,15,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,11,11,16,27.78,-26.8,-999.9,40,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,11,11,17,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,11,11,18,27.77,-25,-999.9,49,W,3,overcast,snow,missing,missing,missing,missing,missing,
65,8010,1850,1,11,11,19,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,11,11,20,27.76,-24,-999.9,50,W,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,11,11,21,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,11,11,22,27.74,-24,-999.9,41,missing,2,overcast,snow,missing,missing,missing,missing,missing,
65,8010,1850,1,11,11,23,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,12,12,8,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,A small quantity of snow fell last night ,
65,8010,1850,1,12,12,9,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,12,12,10,27.64,-20,-999.9,35,N.W.,3,cloudy,missing,missing,missing,missing, cirrus,"One of the chronometers stopped last night. The effects of cold I expect, although the the thermometer is not so low as on former occasions, yet with any breeze, even of the lightest it is mst keenly felt",
65,8010,1850,1,12,12,11,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,12,12,12,27.67,-19.2,-999.9,40,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,12,12,13,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,12,12,14,27.64,-18.8,-999.9,40,missing,2,clear,cloudy,missing,missing,missing, cirrus,missing,
65,8010,1850,1,12,12,15,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,12,12,16,27.78,-21,-999.9,41,N.W.,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,12,12,17,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,12,12,18,27.65,-21.5,-999.9,40,W.N.W.,2,cloudy,missing,missing,missing,missing, cirrus,missing,
65,8010,1850,1,12,12,19,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,12,12,20,27.67,-20.5,-999.9,42,W.N.W.,missing,mist,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,12,12,21,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,12,12,22,27.67,-20,-999.9,38,W.N.W.,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,12,12,23,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,13,13,8,-999.9,-999.9,-999.9,-999.9,Calm,0,clear,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,13,13,9,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,13,13,10,27.63,-37.8,-999.9,28,E.S.E.,1,clear,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,13,13,11,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,13,13,12,27.64,-32,-999.9,30,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,13,13,13,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,13,13,14,27.65,-28,-999.9,38,Calm,0,clear,cloudy,missing,missing,missing, cirrus,missing,
65,8010,1850,1,13,13,15,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,13,13,16,27.67,-32.2,-999.9,42,Calm,0,cloudy,missing,missing,missing,missing, cirrus,missing,
65,8010,1850,1,13,13,17,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,13,13,18,27.68,-31,-999.9,40,N.E. by N,1,clear,cloudy,missing,missing,missing, cirrus,missing,
65,8010,1850,1,13,13,19,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,13,13,20,27.68,-32.3,-999.9,43,Calm,0,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,13,13,21,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,13,13,22,27.68,-35,-999.9,44,missing,missing,missing,missing,missing,missing,missing,missing,A faint streak of Aurora in the zenith,
65,8010,1850,1,14,14,8,-999.9,-46.5,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,14,14,9,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,14,14,10,27.72,-43,-999.9,34,Calm,0,clear,cloudy,missing,missing,missing, cirrus,missing,
65,8010,1850,1,14,14,11,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,14,14,12,27.735,-38,-999.9,35,Calm,0,clear,cloudy,missing,missing,missing, cirrus,missing,
65,8010,1850,1,14,14,13,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,14,14,14,27.75,-38.2,-999.9,35,N.W.,1,cloudy,missing,missing,missing,missing, cirrus,missing,
65,8010,1850,1,14,14,15,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,14,14,16,27.77,-35.2,-999.9,44,missing,missing,overcast,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,14,14,17,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,14,14,18,27.79,-35,-999.9,39,Calm,0,clear,cloudy,missing,missing,missing, cirrus,missing,
65,8010,1850,1,14,14,19,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,14,14,20,27.83,-32,-999.9,46,Calm,0,clear,mist,snow,missing,missing,missing,missing,
65,8010,1850,1,14,14,21,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,14,14,22,27.84,-31,-999.9,39,W.N.W.,1,cloudy,snow,missing,missing,missing,missing,missing,
65,8010,1850,1,15,15,9,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,15,15,10,27.93,-23.2,-999.9,21,W.N.W.,3,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,15,15,11,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,15,15,12,27.99,-22.5,-999.9,32,W.N.W.,3,overcast,gale,snow,missing,missing,missing,Delinometer very steady today,
65,8010,1850,1,15,15,13,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,Delinometer very steady today,
65,8010,1850,1,15,15,14,28.04,-21.2,-999.9,47,W.N.W.,3,overcast,gale,snow,missing,missing,missing,Delinometer very steady today,
65,8010,1850,1,15,15,15,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,Delinometer very steady today,
65,8010,1850,1,15,15,16,28.05,-21.8,-999.9,42,W.N.W,2,overcast,snow,missing,missing,missing,missing,Delinometer very steady today,
65,8010,1850,1,15,15,17,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,Delinometer very steady today,
65,8010,1850,1,15,15,18,28.11,-22.2,-999.9,48,missing,1,overcast,snow,missing,missing,missing,missing,Delinometer very steady today,
65,8010,1850,1,15,15,19,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,Delinometer very steady today,
65,8010,1850,1,15,15,20,28.12,-24.2,-999.9,44,missing,missing,missing,missing,missing,missing,missing,missing,Delinometer very steady today,
65,8010,1850,1,15,15,21,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,Delinometer very steady today,
65,8010,1850,1,15,15,22,28.125,-28,-999.9,39,Calm,0,clear,missing,missing,missing,missing,missing,Delinometer very steady today,
65,8010,1850,1,15,15,23,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,Delinometer very steady today,
65,8010,1850,1,15,15,0,28.13,-32.2,-999.9,38,Calm,0,clear,cloudy,missing,missing,missing, cirrus,Delinometer very steady today,
65,8010,1850,1,16,16,8,-999.9,-46,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,16,16,9,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,16,16,10,28.02,-43.5,-999.9,29,S.E.,1,clear,mist,missing,missing,missing,missing,missing,
65,8010,1850,1,16,16,11,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,16,16,12,28.02,-40,-999.9,35,S.E.,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,16,16,13,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,16,16,14,28,-37.5,-999.9,38,E.S.E.,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,16,16,15,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,16,16,16,27.94,-38,-999.9,31,Calm,0,clear,cloudy,missing,missing,missing, cirrus,missing,
65,8010,1850,1,16,16,17,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,16,16,18,27.93,-38,-999.9,39,Calm,0,clear,missing,missing,missing,missing,missing,missing,
65,8010,1850,1,16,16,19,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
